home_team,home_score,away_team,away_score,game_date,game_time,timezone,season,week,game_id,score_diff,is_dome,is_primetime,moon_phase,home_planet_strength,away_planet_strength,home_zodiac_strength,away_zodiac_strength,beneficial_aspects,malefic_aspects,home_nakshatra_score,away_nakshatra_score,planetary_alignment
NYG,19,CAR,16,2022-09-18,13:00,US/Eastern,2022,0,401437645,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PIT,14,NE,17,2022-09-18,13:00,US/Eastern,2022,0,401437636,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
JAX,24,IND,0,2022-09-18,13:00,US/Eastern,2022,0,401437639,24,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BAL,38,MIA,42,2022-09-18,13:00,US/Eastern,2022,0,401437633,-4,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAR,31,ATL,27,2022-09-18,16:05,US/Eastern,2022,0,401437733,4,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SF,27,SEA,7,2022-09-18,13:05,US/Pacific,2022,0,401437605,20,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DAL,20,CIN,17,2022-09-18,15:25,US/Central,2022,0,401437734,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DEN,16,HOU,9,2022-09-18,14:25,US/Mountain,2022,0,401437641,7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LV,23,ARI,29,2022-09-18,13:25,US/Pacific,2022,0,401437642,-6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
GB,27,CHI,10,2022-09-18,19:20,US/Central,2022,0,401437606,17,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BUF,41,TEN,7,2022-09-19,19:15,US/Eastern,2022,0,401436831,34,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PHI,24,MIN,7,2022-09-19,20:30,US/Eastern,2022,0,401436832,17,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CLE,29,PIT,17,2022-09-22,20:15,US/Eastern,2022,0,401437735,12,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CHI,23,HOU,20,2022-09-25,12:00,US/Central,2022,0,401437737,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TEN,24,LV,22,2022-09-25,12:00,US/Central,2022,0,401437741,2,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
IND,20,KC,17,2022-09-25,13:00,US/Eastern,2022,0,401437638,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIA,21,BUF,19,2022-09-25,13:00,US/Eastern,2022,0,401437738,2,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIN,28,DET,24,2022-09-25,12:00,US/Central,2022,0,401437739,4,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NE,26,BAL,37,2022-09-25,13:00,US/Eastern,2022,0,401437631,-11,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYJ,12,CIN,27,2022-09-25,13:00,US/Eastern,2022,0,401437740,-15,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
WSH,8,PHI,24,2022-09-25,13:00,US/Eastern,2022,0,401437742,-16,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CAR,22,NO,14,2022-09-25,13:00,US/Eastern,2022,0,401437736,8,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAC,10,JAX,38,2022-09-25,13:05,US/Pacific,2022,0,401437743,-28,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ARI,12,LAR,20,2022-09-25,13:25,US/Arizona,2022,0,401437744,-8,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SEA,23,ATL,27,2022-09-25,13:25,US/Pacific,2022,0,401437745,-4,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TB,12,GB,14,2022-09-25,16:25,US/Eastern,2022,0,401437607,-2,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DEN,11,SF,10,2022-09-25,18:20,US/Mountain,2022,0,401437746,1,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYG,16,DAL,23,2022-09-26,20:15,US/Eastern,2022,0,401437747,-7,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CIN,27,MIA,15,2022-09-29,20:15,US/Eastern,2022,0,401437748,12,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NO,25,MIN,28,2022-10-02,08:30,US/Central,2022,0,401435639,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ATL,23,CLE,20,2022-10-02,13:00,US/Eastern,2022,0,401437749,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DAL,25,WSH,10,2022-10-02,12:00,US/Central,2022,0,401437751,15,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DET,45,SEA,48,2022-10-02,13:00,US/Eastern,2022,0,401437752,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
IND,17,TEN,24,2022-10-02,13:00,US/Eastern,2022,0,401437754,-7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYG,20,CHI,12,2022-10-02,13:00,US/Eastern,2022,0,401437755,8,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PHI,29,JAX,21,2022-10-02,13:00,US/Eastern,2022,0,401437756,8,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PIT,20,NYJ,24,2022-10-02,13:00,US/Eastern,2022,0,401437757,-4,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BAL,20,BUF,23,2022-10-02,13:00,US/Eastern,2022,0,401437750,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
HOU,24,LAC,34,2022-10-02,12:00,US/Central,2022,0,401437753,-10,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CAR,16,ARI,26,2022-10-02,16:05,US/Eastern,2022,0,401437758,-10,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
GB,27,NE,24,2022-10-02,15:25,US/Central,2022,0,401437759,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LV,32,DEN,23,2022-10-02,13:25,US/Pacific,2022,0,401437760,9,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TB,31,KC,41,2022-10-02,20:20,US/Eastern,2022,0,401437470,-10,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SF,24,LAR,9,2022-10-03,17:15,US/Pacific,2022,0,401437761,15,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DEN,9,IND,12,2022-10-06,18:15,US/Mountain,2022,0,401437762,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
GB,22,NYG,27,2022-10-09,08:30,US/Central,2022,0,401435640,-5,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BUF,38,PIT,3,2022-10-09,13:00,US/Eastern,2022,0,401437763,35,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CLE,28,LAC,30,2022-10-09,13:00,US/Eastern,2022,0,401437764,-2,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIN,29,CHI,22,2022-10-09,12:00,US/Central,2022,0,401437766,7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NE,29,DET,0,2022-10-09,13:00,US/Eastern,2022,0,401437767,29,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NO,39,SEA,32,2022-10-09,12:00,US/Central,2022,0,401437768,7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYJ,40,MIA,17,2022-10-09,13:00,US/Eastern,2022,0,401437769,23,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TB,21,ATL,15,2022-10-09,13:00,US/Eastern,2022,0,401437770,6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
WSH,17,TEN,21,2022-10-09,13:00,US/Eastern,2022,0,401437771,-4,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
JAX,6,HOU,13,2022-10-09,13:00,US/Eastern,2022,0,401437765,-7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CAR,15,SF,37,2022-10-09,16:05,US/Eastern,2022,0,401437772,-22,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAR,10,DAL,22,2022-10-09,16:25,US/Eastern,2022,0,401437774,-12,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ARI,17,PHI,20,2022-10-09,13:25,US/Arizona,2022,0,401437773,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BAL,19,CIN,17,2022-10-09,20:20,US/Eastern,2022,0,401437775,2,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
KC,30,LV,29,2022-10-10,19:15,US/Central,2022,0,401437776,1,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CHI,7,WSH,12,2022-10-13,19:15,US/Central,2022,0,401437777,-5,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ATL,28,SF,14,2022-10-16,13:00,US/Eastern,2022,0,401437778,14,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CLE,15,NE,38,2022-10-16,13:00,US/Eastern,2022,0,401437779,-23,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
GB,10,NYJ,27,2022-10-16,12:00,US/Central,2022,0,401437780,-17,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
IND,34,JAX,27,2022-10-16,13:00,US/Eastern,2022,0,401437781,7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIA,16,MIN,24,2022-10-16,13:00,US/Eastern,2022,0,401437782,-8,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NO,26,CIN,30,2022-10-16,12:00,US/Central,2022,0,401437783,-4,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYG,24,BAL,20,2022-10-16,13:00,US/Eastern,2022,0,401437784,4,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PIT,20,TB,18,2022-10-16,13:00,US/Eastern,2022,0,401437785,2,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAR,24,CAR,10,2022-10-16,16:05,US/Eastern,2022,0,401437786,14,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SEA,19,ARI,9,2022-10-16,13:05,US/Pacific,2022,0,401437787,10,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
KC,20,BUF,24,2022-10-16,15:25,US/Central,2022,0,401437788,-4,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PHI,26,DAL,17,2022-10-16,20:20,US/Eastern,2022,0,401437789,9,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAC,19,DEN,16,2022-10-17,17:15,US/Pacific,2022,0,401437790,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ARI,42,NO,34,2022-10-20,17:15,US/Arizona,2022,0,401437791,8,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CIN,35,ATL,17,2022-10-23,13:00,US/Eastern,2022,0,401437794,18,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DAL,24,DET,6,2022-10-23,12:00,US/Central,2022,0,401437795,18,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TEN,19,IND,10,2022-10-23,12:00,US/Central,2022,0,401437797,9,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
WSH,23,GB,21,2022-10-23,13:00,US/Eastern,2022,0,401437798,2,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CAR,21,TB,3,2022-10-23,13:00,US/Eastern,2022,0,401437793,18,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
JAX,17,NYG,23,2022-10-23,13:00,US/Eastern,2022,0,401437796,-6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BAL,23,CLE,20,2022-10-23,13:00,US/Eastern,2022,0,401437792,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DEN,9,NYJ,16,2022-10-23,14:05,US/Mountain,2022,0,401437799,-7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LV,38,HOU,20,2022-10-23,13:05,US/Pacific,2022,0,401437800,18,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAC,23,SEA,37,2022-10-23,13:25,US/Pacific,2022,0,401437801,-14,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SF,23,KC,44,2022-10-23,13:25,US/Pacific,2022,0,401437802,-21,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIA,16,PIT,10,2022-10-23,20:20,US/Eastern,2022,0,401437803,6,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NE,14,CHI,33,2022-10-24,20:15,US/Eastern,2022,0,401437804,-19,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TB,22,BAL,27,2022-10-27,20:15,US/Eastern,2022,0,401437805,-5,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
JAX,17,DEN,21,2022-10-30,09:30,US/Eastern,2022,0,401435641,-4,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ATL,37,CAR,34,2022-10-30,13:00,US/Eastern,2022,0,401437806,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DAL,49,CHI,29,2022-10-30,12:00,US/Central,2022,0,401437807,20,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DET,27,MIA,31,2022-10-30,13:00,US/Eastern,2022,0,401437808,-4,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIN,34,ARI,26,2022-10-30,12:00,US/Central,2022,0,401437809,8,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NO,24,LV,0,2022-10-30,12:00,US/Central,2022,0,401437810,24,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYJ,17,NE,22,2022-10-30,13:00,US/Eastern,2022,0,401437811,-5,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PHI,35,PIT,13,2022-10-30,13:00,US/Eastern,2022,0,401437812,22,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
HOU,10,TEN,17,2022-10-30,15:05,US/Central,2022,0,401437813,-7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
IND,16,WSH,17,2022-10-30,16:25,US/Eastern,2022,0,401437814,-1,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAR,14,SF,31,2022-10-30,16:25,US/Eastern,2022,0,401437815,-17,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SEA,27,NYG,13,2022-10-30,13:25,US/Pacific,2022,0,401437816,14,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BUF,27,GB,17,2022-10-30,20:20,US/Eastern,2022,0,401437817,10,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CLE,32,CIN,13,2022-10-31,20:15,US/Eastern,2022,0,401437818,19,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
HOU,17,PHI,29,2022-11-03,19:15,US/Central,2022,0,401437819,-12,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ATL,17,LAC,20,2022-11-06,13:00,US/Eastern,2022,0,401437820,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CHI,32,MIA,35,2022-11-06,12:00,US/Central,2022,0,401437821,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CIN,42,CAR,21,2022-11-06,13:00,US/Eastern,2022,0,401437822,21,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DET,15,GB,9,2022-11-06,13:00,US/Eastern,2022,0,401437823,6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NE,26,IND,3,2022-11-06,13:00,US/Eastern,2022,0,401437825,23,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYJ,20,BUF,17,2022-11-06,13:00,US/Eastern,2022,0,401437826,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
WSH,17,MIN,20,2022-11-06,13:00,US/Eastern,2022,0,401437827,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
JAX,27,LV,20,2022-11-06,13:00,US/Eastern,2022,0,401437824,7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ARI,21,SEA,31,2022-11-06,14:05,US/Arizona,2022,0,401437828,-10,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TB,16,LAR,13,2022-11-06,16:25,US/Eastern,2022,0,401437829,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
KC,20,TEN,17,2022-11-06,19:20,US/Central,2022,0,401437830,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NO,13,BAL,27,2022-11-07,19:15,US/Central,2022,0,401437831,-14,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CAR,25,ATL,15,2022-11-10,20:15,US/Eastern,2022,0,401437832,10,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TB,21,SEA,16,2022-11-13,09:30,US/Eastern,2022,0,401435638,5,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BUF,30,MIN,33,2022-11-13,13:00,US/Eastern,2022,0,401437833,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CHI,30,DET,31,2022-11-13,12:00,US/Central,2022,0,401437834,-1,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TEN,17,DEN,10,2022-11-13,12:00,US/Central,2022,0,401437839,7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
KC,27,JAX,17,2022-11-13,12:00,US/Central,2022,0,401437835,10,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIA,39,CLE,17,2022-11-13,13:00,US/Eastern,2022,0,401437836,22,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYG,24,HOU,16,2022-11-13,13:00,US/Eastern,2022,0,401437837,8,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PIT,20,NO,10,2022-11-13,13:00,US/Eastern,2022,0,401437838,10,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LV,20,IND,25,2022-11-13,13:05,US/Pacific,2022,0,401437840,-5,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
GB,31,DAL,28,2022-11-13,15:25,US/Central,2022,0,401437131,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAR,17,ARI,27,2022-11-13,16:25,US/Eastern,2022,0,401437841,-10,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SF,22,LAC,16,2022-11-13,17:20,US/Pacific,2022,0,401437842,6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PHI,21,WSH,32,2022-11-14,20:15,US/Eastern,2022,0,401437843,-11,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
GB,17,TEN,27,2022-11-17,19:15,US/Central,2022,0,401437844,-10,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ATL,27,CHI,24,2022-11-20,13:00,US/Eastern,2022,0,401437845,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BUF,31,CLE,23,2022-11-20,13:00,US/Eastern,2022,0,401437847,8,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
IND,16,PHI,17,2022-11-20,13:00,US/Eastern,2022,0,401437849,-1,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NE,10,NYJ,3,2022-11-20,13:00,US/Eastern,2022,0,401437850,7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NO,27,LAR,20,2022-11-20,12:00,US/Central,2022,0,401437851,7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYG,18,DET,31,2022-11-20,13:00,US/Eastern,2022,0,401437852,-13,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BAL,13,CAR,3,2022-11-20,13:00,US/Eastern,2022,0,401437846,10,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
HOU,10,WSH,23,2022-11-20,12:00,US/Central,2022,0,401437848,-13,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DEN,16,LV,22,2022-11-20,14:05,US/Mountain,2022,0,401437853,-6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIN,3,DAL,40,2022-11-20,15:25,US/Central,2022,0,401437855,-37,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PIT,30,CIN,37,2022-11-20,16:25,US/Eastern,2022,0,401437856,-7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAC,27,KC,30,2022-11-20,17:20,US/Pacific,2022,0,401437854,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ARI,10,SF,38,2022-11-21,18:15,US/Arizona,2022,0,401435642,-28,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DET,25,BUF,28,2022-11-24,12:30,US/Eastern,2022,0,401437857,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DAL,28,NYG,20,2022-11-24,15:30,US/Central,2022,0,401437858,8,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIN,33,NE,26,2022-11-24,19:20,US/Central,2022,0,401437859,7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CLE,23,TB,17,2022-11-27,13:00,US/Eastern,2022,0,401437861,6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TEN,16,CIN,20,2022-11-27,12:00,US/Central,2022,0,401437865,-4,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIA,30,HOU,15,2022-11-27,13:00,US/Eastern,2022,0,401437863,15,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYJ,31,CHI,10,2022-11-27,13:00,US/Eastern,2022,0,401437864,21,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
WSH,19,ATL,13,2022-11-27,13:00,US/Eastern,2022,0,401437866,6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CAR,23,DEN,10,2022-11-27,13:00,US/Eastern,2022,0,401437860,13,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
JAX,28,BAL,27,2022-11-27,13:00,US/Eastern,2022,0,401437862,1,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ARI,24,LAC,25,2022-11-27,14:05,US/Arizona,2022,0,401437867,-1,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SEA,34,LV,40,2022-11-27,13:05,US/Pacific,2022,0,401437868,-6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
KC,26,LAR,10,2022-11-27,15:25,US/Central,2022,0,401437869,16,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SF,13,NO,0,2022-11-27,13:25,US/Pacific,2022,0,401437870,13,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PHI,40,GB,33,2022-11-27,20:20,US/Eastern,2022,0,401437871,7,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
IND,17,PIT,24,2022-11-28,20:15,US/Eastern,2022,0,401437872,-7,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NE,10,BUF,24,2022-12-01,20:15,US/Eastern,2022,0,401437873,-14,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ATL,16,PIT,19,2022-12-04,13:00,US/Eastern,2022,0,401437874,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CHI,19,GB,28,2022-12-04,12:00,US/Central,2022,0,401437876,-9,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DET,40,JAX,14,2022-12-04,13:00,US/Eastern,2022,0,401437877,26,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIN,27,NYJ,22,2022-12-04,12:00,US/Central,2022,0,401437879,5,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYG,20,WSH,20,2022-12-04,13:00,US/Eastern,2022,0,401437880,0,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PHI,35,TEN,10,2022-12-04,13:00,US/Eastern,2022,0,401437881,25,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BAL,10,DEN,9,2022-12-04,13:00,US/Eastern,2022,0,401437875,1,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
HOU,14,CLE,27,2022-12-04,12:00,US/Central,2022,0,401437878,-13,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAR,23,SEA,27,2022-12-04,16:05,US/Eastern,2022,0,401437882,-4,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SF,33,MIA,17,2022-12-04,13:05,US/Pacific,2022,0,401437883,16,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CIN,27,KC,24,2022-12-04,16:25,US/Eastern,2022,0,401437884,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
