game_datetime,home_team,away_team,home_team_score,away_team_score,home_team_win_pct,away_team_win_pct,home_team_points_per_game,away_team_points_per_game,home_team_points_allowed_per_game,away_team_points_allowed_per_game,stadium_latitude,stadium_longitude
2020-12-13,DET,GB,24.0,31.0,1.0,0.68,33.75,28.16,23.5,20.68,0,0
2020-12-13,LAC,ATL,20.0,17.0,0.625,0.5454545454545454,27.25,26.545454545454547,28.625,29.0,0,0
2020-12-13,PHI,NO,24.0,21.0,0.75,1.0,29.3,34.0,19.05,27.0,0,0
2020-12-13,SF,WAS,15.0,23.0,0.6428571428571429,1.0,27.285714285714285,26.0,21.357142857142858,10.666666666666666,0,0
2020-12-13,BUF,PIT,26.0,15.0,0.5,1.0,27.75,32.0,30.0,18.0,0,0
2020-12-14,CLE,BAL,42.0,47.0,0.5714285714285714,0.8333333333333334,26.714285714285715,29.083333333333332,29.0,15.25,0,0
2020-12-17,LV,LAC,27.0,30.0,0.5384615384615384,0.625,26.923076923076923,27.25,30.076923076923077,28.625,0,0
2020-12-19,DEN,BUF,19.0,48.0,0.6666666666666666,0.5,28.333333333333332,27.75,26.77777777777778,30.0,0,0
2020-12-19,GB,CAR,24.0,16.0,0.68,1.0,28.16,34.0,20.68,30.0,0,0
2020-12-20,ATL,TB,27.0,31.0,0.5454545454545454,0.5,26.545454545454547,28.5,29.0,32.833333333333336,0,0
2020-12-20,BAL,JAX,40.0,14.0,0.8333333333333334,1.0,29.083333333333332,40.0,15.25,26.0,0,0
2020-12-20,DAL,SF,41.0,33.0,0.75,0.6206896551724138,21.416666666666668,26.862068965517242,15.666666666666666,21.413793103448278,0,0
2020-12-20,IND,HOU,27.0,20.0,0.5384615384615384,0.7647058823529411,26.923076923076923,28.529411764705884,30.076923076923077,19.294117647058822,0,0
2020-12-20,MIA,NE,22.0,12.0,0.7142857142857143,0.6666666666666666,28.714285714285715,29.333333333333332,20.19047619047619,30.0,0,0
2020-12-20,MIN,CHI,27.0,33.0,0.6666666666666666,0.7333333333333333,28.0,28.0,22.666666666666668,19.133333333333333,0,0
2020-12-20,TEN,DET,46.0,25.0,0.6,1.0,28.4,33.75,23.9,23.5,0,0
2020-12-20,WAS,SEA,15.0,20.0,0.6206896551724138,0.7083333333333334,26.862068965517242,28.625,21.413793103448278,20.125,0,0
2020-12-20,ARI,PHI,33.0,26.0,0.7647058823529411,0.75,29.352941176470587,29.3,19.647058823529413,19.05,0,0
2020-12-20,LA,NYJ,20.0,23.0,0.6666666666666666,0.5833333333333334,27.40740740740741,26.916666666666668,20.88888888888889,28.916666666666668,0,0
2020-12-20,NO,KC,29.0,32.0,1.0,0.6,34.0,28.6,27.0,27.6,0,0
2020-12-20,NYG,CLE,6.0,20.0,0.7894736842105263,0.5714285714285714,29.789473684210527,26.714285714285715,18.736842105263158,29.0,0,0
2020-12-21,CIN,PIT,27.0,17.0,1.0,1.0,36.0,32.0,17.0,18.0,0,0
2020-12-25,NO,MIN,52.0,33.0,1.0,0.6666666666666666,34.0,28.0,27.0,22.666666666666668,0,0
2020-12-26,DET,TB,7.0,47.0,1.0,0.5,33.75,28.5,23.5,32.833333333333336,0,0
2020-12-26,ARI,SF,12.0,20.0,0.7647058823529411,0.6,29.352941176470587,27.066666666666666,19.647058823529413,22.066666666666666,0,0
2020-12-26,LV,MIA,25.0,26.0,0.5,0.7142857142857143,26.928571428571427,28.714285714285715,30.071428571428573,20.19047619047619,0,0
2020-12-27,BAL,NYG,27.0,13.0,0.8333333333333334,0.7894736842105263,29.083333333333332,29.789473684210527,15.25,18.736842105263158,0,0
2020-12-27,HOU,CIN,31.0,37.0,0.7647058823529411,1.0,28.529411764705884,36.0,19.294117647058822,17.0,0,0
2020-12-27,JAX,CHI,17.0,41.0,1.0,0.7333333333333333,40.0,28.0,26.0,19.133333333333333,0,0
2020-12-27,KC,ATL,17.0,14.0,0.6,0.5454545454545454,28.6,26.545454545454547,27.6,29.0,0,0
2020-12-27,NYJ,CLE,23.0,16.0,0.5833333333333334,0.5714285714285714,26.916666666666668,26.714285714285715,28.916666666666668,29.0,0,0
2020-12-27,PIT,IND,28.0,24.0,1.0,0.5384615384615384,32.0,26.923076923076923,18.0,30.076923076923077,0,0
2020-12-27,LAC,DEN,19.0,16.0,0.5,0.6666666666666666,26.928571428571427,28.333333333333332,30.071428571428573,26.77777777777778,0,0
2020-12-27,WAS,CAR,13.0,20.0,0.6206896551724138,1.0,26.862068965517242,34.0,21.413793103448278,30.0,0,0
2020-12-27,DAL,PHI,37.0,17.0,0.6,0.75,27.066666666666666,29.3,22.066666666666666,19.05,0,0
2020-12-27,SEA,LA,20.0,9.0,0.7083333333333334,0.6666666666666666,28.625,27.40740740740741,20.125,20.88888888888889,0,0
2020-12-27,GB,TEN,40.0,14.0,0.68,0.6,28.16,28.4,20.68,23.9,0,0
2020-12-28,NE,BUF,9.0,38.0,0.6666666666666666,0.5,29.333333333333332,27.75,30.0,30.0,0,0
2021-01-03,BUF,MIA,56.0,26.0,0.5,0.4666666666666667,27.75,26.8,30.0,29.8,0,0
2021-01-03,CIN,BAL,3.0,38.0,1.0,0.8333333333333334,36.0,29.083333333333332,17.0,15.25,0,0
2021-01-03,CLE,PIT,24.0,22.0,0.5714285714285714,1.0,26.714285714285715,32.0,29.0,18.0,0,0
2021-01-03,DET,MIN,35.0,37.0,1.0,0.6666666666666666,33.75,28.0,23.5,22.666666666666668,0,0
2021-01-03,NE,NYJ,28.0,14.0,0.6666666666666666,0.5833333333333334,29.333333333333332,26.916666666666668,30.0,28.916666666666668,0,0
2021-01-03,NYG,DAL,23.0,19.0,0.7894736842105263,0.6,29.789473684210527,27.066666666666666,18.736842105263158,22.066666666666666,0,0
2021-01-03,TB,ATL,44.0,27.0,0.5,0.5454545454545454,28.5,26.545454545454547,32.833333333333336,29.0,0,0
2021-01-03,CAR,NO,7.0,33.0,1.0,1.0,34.0,34.0,30.0,27.0,0,0
2021-01-03,CHI,GB,16.0,35.0,0.7333333333333333,0.68,28.0,28.16,19.133333333333333,20.68,0,0
2021-01-03,DEN,LV,31.0,32.0,0.6666666666666666,0.4666666666666667,28.333333333333332,26.8,26.77777777777778,29.8,0,0
2021-01-03,HOU,TEN,38.0,41.0,0.7647058823529411,0.6,28.529411764705884,28.4,19.294117647058822,23.9,0,0
2021-01-03,IND,JAX,28.0,14.0,0.5384615384615384,1.0,26.923076923076923,40.0,30.076923076923077,26.0,0,0
2021-01-03,KC,LAC,21.0,38.0,0.6,0.5,28.6,26.928571428571427,27.6,30.071428571428573,0,0
2021-01-03,LA,ARI,18.0,7.0,0.6666666666666666,0.6129032258064516,27.40740740740741,26.838709677419356,20.88888888888889,21.741935483870968,0,0
2021-01-03,SF,SEA,23.0,26.0,0.6129032258064516,0.7083333333333334,26.838709677419356,28.625,21.741935483870968,20.125,0,0
2021-01-03,PHI,WAS,14.0,20.0,0.75,0.6206896551724138,29.3,26.862068965517242,19.05,21.413793103448278,0,0
2021-09-09,TB,DAL,31.0,29.0,0.5,0.6,28.5,27.066666666666666,32.833333333333336,22.066666666666666,0,0
2021-09-12,ATL,PHI,6.0,32.0,0.5454545454545454,0.75,26.545454545454547,29.3,29.0,19.05,0,0
2021-09-12,BUF,PIT,16.0,23.0,0.5,1.0,27.75,32.0,30.0,18.0,0,0
2021-09-12,CAR,NYJ,19.0,14.0,1.0,0.5833333333333334,34.0,26.916666666666668,30.0,28.916666666666668,0,0
2021-09-12,CIN,MIN,27.0,24.0,1.0,0.6666666666666666,36.0,28.0,17.0,22.666666666666668,0,0
2021-09-12,DET,SF,33.0,41.0,1.0,0.59375,33.75,26.71875,23.5,21.875,0,0
2021-09-12,HOU,JAX,37.0,21.0,0.7647058823529411,1.0,28.529411764705884,40.0,19.294117647058822,26.0,0,0
2021-09-12,IND,SEA,16.0,28.0,0.5384615384615384,0.59375,26.923076923076923,26.71875,30.076923076923077,21.875,0,0
2021-09-12,TEN,ARI,13.0,38.0,0.6,0.6129032258064516,28.4,26.838709677419356,23.9,21.741935483870968,0,0
2021-09-12,WAS,LAC,16.0,20.0,0.6206896551724138,0.5,26.862068965517242,26.928571428571427,21.413793103448278,30.071428571428573,0,0
2021-09-12,KC,CLE,33.0,29.0,0.6,0.5714285714285714,28.6,26.714285714285715,27.6,29.0,0,0
2021-09-12,NE,MIA,16.0,17.0,0.6666666666666666,0.4666666666666667,29.333333333333332,26.8,30.0,29.8,0,0
2021-09-12,NO,GB,38.0,3.0,1.0,0.68,34.0,28.16,27.0,20.68,0,0
2021-09-12,NYG,DEN,13.0,27.0,0.7894736842105263,0.5,29.789473684210527,27.125,18.736842105263158,29.875,0,0
2021-09-12,LA,CHI,34.0,14.0,0.6666666666666666,0.7333333333333333,27.40740740740741,28.0,20.88888888888889,19.133333333333333,0,0
2021-09-13,LV,BAL,33.0,27.0,0.5,0.8333333333333334,27.125,29.083333333333332,29.875,15.25,0,0
2021-09-16,WAS,NYG,30.0,29.0,0.6206896551724138,0.7894736842105263,26.862068965517242,29.789473684210527,21.413793103448278,18.736842105263158,0,0
2021-09-19,CAR,NO,26.0,7.0,1.0,1.0,34.0,34.0,30.0,27.0,0,0
2021-09-19,CHI,CIN,20.0,17.0,0.7333333333333333,1.0,28.0,36.0,19.133333333333333,17.0,0,0
2021-09-19,CLE,HOU,31.0,21.0,0.5714285714285714,0.7647058823529411,26.714285714285715,28.529411764705884,29.0,19.294117647058822,0,0
2021-09-19,IND,LA,24.0,27.0,0.5384615384615384,0.6666666666666666,26.923076923076923,27.40740740740741,30.076923076923077,20.88888888888889,0,0
2021-09-19,JAX,DEN,13.0,23.0,1.0,0.5,40.0,27.125,26.0,29.875,0,0
2021-09-19,MIA,BUF,0.0,35.0,0.4666666666666667,0.5,26.8,27.75,29.8,30.0,0,0
2021-09-19,NYJ,NE,6.0,25.0,0.5833333333333334,0.6666666666666666,26.916666666666668,29.333333333333332,28.916666666666668,30.0,0,0
2021-09-19,PHI,SF,11.0,17.0,0.75,0.6060606060606061,29.3,27.151515151515152,19.05,22.21212121212121,0,0
2021-09-19,PIT,LV,17.0,26.0,1.0,0.5294117647058824,32.0,27.470588235294116,18.0,29.705882352941178,0,0
2021-09-19,ARI,MIN,34.0,33.0,0.6129032258064516,0.6666666666666666,26.838709677419356,28.0,21.741935483870968,22.666666666666668,0,0
2021-09-19,TB,ATL,48.0,25.0,0.5,0.5454545454545454,28.5,26.545454545454547,32.833333333333336,29.0,0,0
2021-09-19,LAC,DAL,17.0,20.0,0.5,0.6,26.928571428571427,27.066666666666666,30.071428571428573,22.066666666666666,0,0
2021-09-19,SEA,TEN,30.0,33.0,0.59375,0.6,26.71875,28.4,21.875,23.9,0,0
2021-09-19,BAL,KC,36.0,35.0,0.5294117647058824,0.6,27.470588235294116,28.6,29.705882352941178,27.6,0,0
2021-09-20,GB,DET,35.0,17.0,0.68,0.6060606060606061,28.16,27.151515151515152,20.68,22.21212121212121,0,0
2021-09-23,HOU,CAR,9.0,24.0,0.7647058823529411,1.0,28.529411764705884,34.0,19.294117647058822,30.0,0,0
2021-09-26,BUF,WAS,43.0,21.0,0.5,0.6206896551724138,27.75,26.862068965517242,30.0,21.413793103448278,0,0
2021-09-26,CLE,CHI,26.0,6.0,0.5714285714285714,0.7333333333333333,26.714285714285715,28.0,29.0,19.133333333333333,0,0
2021-09-26,DET,BAL,17.0,19.0,0.6060606060606061,0.5294117647058824,27.151515151515152,27.470588235294116,22.21212121212121,29.705882352941178,0,0
2021-09-26,JAX,ARI,19.0,31.0,1.0,0.6129032258064516,40.0,26.838709677419356,26.0,21.741935483870968,0,0
2021-09-26,KC,LAC,24.0,30.0,0.6,0.5,28.6,26.928571428571427,27.6,30.071428571428573,0,0
2021-09-26,NE,NO,13.0,28.0,0.6666666666666666,1.0,29.333333333333332,34.0,30.0,27.0,0,0
2021-09-26,NYG,ATL,14.0,17.0,0.7894736842105263,0.5454545454545454,29.789473684210527,26.545454545454547,18.736842105263158,29.0,0,0
2021-09-26,PIT,CIN,10.0,24.0,0.5555555555555556,1.0,27.38888888888889,36.0,29.0,17.0,0,0
2021-09-26,TEN,IND,25.0,16.0,0.6,0.5384615384615384,28.4,26.923076923076923,23.9,30.076923076923077,0,0
2021-09-26,DEN,NYJ,26.0,0.0,0.5,0.5833333333333334,27.125,26.916666666666668,29.875,28.916666666666668,0,0
2021-09-26,LV,MIA,31.0,28.0,0.5555555555555556,0.4666666666666667,27.38888888888889,26.8,29.0,29.8,0,0
2021-09-26,LA,TB,34.0,24.0,0.6666666666666666,0.5,27.40740740740741,28.5,20.88888888888889,32.833333333333336,0,0
2021-09-26,MIN,SEA,30.0,17.0,0.6666666666666666,0.59375,28.0,26.71875,22.666666666666668,21.875,0,0
2021-09-26,SF,GB,28.0,30.0,0.6176470588235294,0.68,26.852941176470587,28.16,21.88235294117647,20.68,0,0
2021-09-27,DAL,PHI,41.0,21.0,0.6,0.6176470588235294,27.066666666666666,26.852941176470587,22.066666666666666,21.88235294117647,0,0
2021-09-30,CIN,JAX,24.0,21.0,1.0,1.0,36.0,40.0,17.0,26.0,0,0
2021-10-03,ATL,WAS,30.0,34.0,0.5454545454545454,0.6206896551724138,26.545454545454547,26.862068965517242,29.0,21.413793103448278,0,0
2021-10-03,BUF,HOU,40.0,0.0,0.5,0.7647058823529411,27.75,28.529411764705884,30.0,19.294117647058822,0,0
2021-10-03,CHI,DET,24.0,14.0,0.7333333333333333,0.6060606060606061,28.0,27.151515151515152,19.133333333333333,22.21212121212121,0,0
2021-10-03,DAL,CAR,36.0,28.0,0.6,1.0,27.066666666666666,34.0,22.066666666666666,30.0,0,0
2021-10-03,MIA,IND,17.0,27.0,0.5789473684210527,0.5384615384615384,27.57894736842105,26.923076923076923,28.94736842105263,30.076923076923077,0,0
2021-10-03,MIN,CLE,7.0,14.0,0.6666666666666666,0.5714285714285714,28.0,26.714285714285715,22.666666666666668,29.0,0,0
2021-10-03,NO,NYG,21.0,27.0,1.0,0.7894736842105263,34.0,29.789473684210527,27.0,18.736842105263158,0,0
2021-10-03,NYJ,TEN,27.0,24.0,0.5833333333333334,0.6,26.916666666666668,28.4,28.916666666666668,23.9,0,0
2021-10-03,PHI,KC,30.0,42.0,0.6176470588235294,0.6,26.852941176470587,28.6,21.88235294117647,27.6,0,0
2021-10-03,LA,ARI,20.0,37.0,0.6666666666666666,0.6129032258064516,27.40740740740741,26.838709677419356,20.88888888888889,21.741935483870968,0,0
2021-10-03,SF,SEA,21.0,28.0,0.6,0.59375,26.885714285714286,26.71875,22.114285714285714,21.875,0,0
2021-10-03,DEN,BAL,7.0,23.0,0.5,0.5294117647058824,27.125,27.470588235294116,29.875,29.705882352941178,0,0
2021-10-03,GB,PIT,27.0,17.0,0.6,0.5555555555555556,26.885714285714286,27.38888888888889,22.114285714285714,29.0,0,0
2021-10-03,NE,TB,17.0,19.0,0.6666666666666666,0.5,29.333333333333332,28.5,30.0,32.833333333333336,0,0
2021-10-04,LAC,LV,28.0,14.0,0.5,0.5789473684210527,26.928571428571427,27.57894736842105,30.071428571428573,28.94736842105263,0,0
2021-10-07,SEA,LA,17.0,26.0,0.5833333333333334,0.6666666666666666,26.72222222222222,27.40740740740741,22.27777777777778,20.88888888888889,0,0
2021-10-10,ATL,NYJ,27.0,20.0,0.5454545454545454,0.5833333333333334,26.545454545454547,26.916666666666668,29.0,28.916666666666668,0,0
2021-10-10,CAR,PHI,18.0,21.0,1.0,0.6176470588235294,34.0,26.852941176470587,30.0,21.88235294117647,0,0
2021-10-10,CIN,GB,22.0,25.0,1.0,0.6,36.0,26.885714285714286,17.0,22.114285714285714,0,0
2021-10-10,HOU,NE,22.0,25.0,0.7647058823529411,0.6666666666666666,28.529411764705884,29.333333333333332,19.294117647058822,30.0,0,0
2021-10-10,JAX,TEN,19.0,37.0,1.0,0.6,40.0,28.4,26.0,23.9,0,0
2021-10-10,MIN,DET,19.0,17.0,0.6666666666666666,0.6060606060606061,28.0,27.151515151515152,22.666666666666668,22.21212121212121,0,0
2021-10-10,PIT,DEN,27.0,19.0,0.5555555555555556,0.5,27.38888888888889,27.125,29.0,29.875,0,0
2021-10-10,TB,MIA,45.0,17.0,0.5,0.5789473684210527,28.5,27.57894736842105,32.833333333333336,28.94736842105263,0,0
2021-10-10,WAS,NO,22.0,33.0,0.6206896551724138,1.0,26.862068965517242,34.0,21.413793103448278,27.0,0,0
2021-10-10,LAC,CLE,47.0,42.0,0.55,0.5714285714285714,26.9,26.714285714285715,28.9,29.0,0,0
2021-10-10,LV,CHI,9.0,20.0,0.55,0.7333333333333333,26.9,28.0,28.9,19.133333333333333,0,0
2021-10-10,ARI,SF,17.0,10.0,0.6129032258064516,0.5833333333333334,26.838709677419356,26.72222222222222,21.741935483870968,22.27777777777778,0,0
2021-10-10,DAL,NYG,44.0,20.0,0.6,0.7894736842105263,27.066666666666666,29.789473684210527,22.066666666666666,18.736842105263158,0,0
2021-10-10,KC,BUF,20.0,38.0,0.6,0.5,28.6,27.75,27.6,30.0,0,0
2021-10-11,BAL,IND,31.0,25.0,0.5294117647058824,0.5384615384615384,27.470588235294116,26.923076923076923,29.705882352941178,30.076923076923077,0,0
2021-10-14,PHI,TB,22.0,28.0,0.6176470588235294,0.5,26.852941176470587,28.5,21.88235294117647,32.833333333333336,0,0
2021-10-17,JAX,MIA,23.0,20.0,1.0,0.5789473684210527,40.0,27.57894736842105,26.0,28.94736842105263,0,0
2021-10-17,BAL,LAC,34.0,6.0,0.5294117647058824,0.55,27.470588235294116,26.9,29.705882352941178,28.9,0,0
2021-10-17,CAR,MIN,28.0,34.0,1.0,0.6666666666666666,34.0,28.0,30.0,22.666666666666668,0,0
2021-10-17,CHI,GB,14.0,24.0,0.5238095238095238,0.6,26.047619047619047,26.885714285714286,28.476190476190474,22.114285714285714,0,0
2021-10-17,DET,CIN,11.0,34.0,0.6060606060606061,1.0,27.151515151515152,36.0,22.21212121212121,17.0,0,0
2021-10-17,IND,HOU,31.0,3.0,0.5384615384615384,0.7647058823529411,26.923076923076923,28.529411764705884,30.076923076923077,19.294117647058822,0,0
2021-10-17,NYG,LA,11.0,38.0,0.7894736842105263,0.6666666666666666,29.789473684210527,27.40740740740741,18.736842105263158,20.88888888888889,0,0
2021-10-17,WAS,KC,13.0,31.0,0.6206896551724138,0.6,26.862068965517242,28.6,21.413793103448278,27.6,0,0
2021-10-17,CLE,ARI,14.0,37.0,0.5714285714285714,0.5675675675675675,26.714285714285715,26.27027027027027,29.0,22.135135135135137,0,0
2021-10-17,DEN,LV,24.0,34.0,0.5,0.5238095238095238,27.125,26.047619047619047,29.875,28.476190476190474,0,0
2021-10-17,NE,DAL,29.0,35.0,0.6666666666666666,0.6,29.333333333333332,27.066666666666666,30.0,22.066666666666666,0,0
2021-10-17,PIT,SEA,23.0,20.0,0.5555555555555556,0.5833333333333334,27.38888888888889,26.72222222222222,29.0,22.27777777777778,0,0
2021-10-18,TEN,BUF,34.0,31.0,0.6,0.5,28.4,27.75,23.9,30.0,0,0
2021-10-21,CLE,DEN,17.0,14.0,0.5714285714285714,0.5454545454545454,26.714285714285715,26.40909090909091,29.0,28.272727272727273,0,0
2021-10-24,BAL,CIN,17.0,41.0,0.5294117647058824,1.0,27.470588235294116,36.0,29.705882352941178,17.0,0,0
2021-10-24,GB,WAS,24.0,10.0,0.6,0.6206896551724138,26.885714285714286,26.862068965517242,22.114285714285714,21.413793103448278,0,0
2021-10-24,MIA,ATL,28.0,30.0,0.5789473684210527,0.5454545454545454,27.57894736842105,26.545454545454547,28.94736842105263,29.0,0,0
2021-10-24,NE,NYJ,54.0,13.0,0.6666666666666666,0.5833333333333334,29.333333333333332,26.916666666666668,30.0,28.916666666666668,0,0
2021-10-24,NYG,CAR,25.0,3.0,0.7894736842105263,1.0,29.789473684210527,34.0,18.736842105263158,30.0,0,0
2021-10-24,TEN,KC,27.0,3.0,0.6,0.6,28.4,28.6,23.9,27.6,0,0
2021-10-24,LA,DET,28.0,19.0,0.6666666666666666,0.6060606060606061,27.40740740740741,27.151515151515152,20.88888888888889,22.21212121212121,0,0
2021-10-24,LV,PHI,33.0,22.0,0.5454545454545454,0.6176470588235294,26.40909090909091,26.852941176470587,28.272727272727273,21.88235294117647,0,0
2021-10-24,ARI,HOU,31.0,5.0,0.5675675675675675,0.7647058823529411,26.27027027027027,28.529411764705884,22.135135135135137,19.294117647058822,0,0
2021-10-24,TB,CHI,38.0,3.0,0.5,0.5238095238095238,28.5,26.047619047619047,32.833333333333336,28.476190476190474,0,0
2021-10-24,SF,IND,18.0,30.0,0.5675675675675675,0.5384615384615384,26.27027027027027,26.923076923076923,22.135135135135137,30.076923076923077,0,0
2021-10-25,SEA,NO,10.0,13.0,0.5833333333333334,1.0,26.72222222222222,34.0,22.27777777777778,27.0,0,0
2021-10-28,ARI,GB,21.0,24.0,0.5675675675675675,0.6,26.27027027027027,26.885714285714286,22.135135135135137,22.114285714285714,0,0
2021-10-31,ATL,CAR,13.0,19.0,0.5454545454545454,1.0,26.545454545454547,34.0,29.0,30.0,0,0
2021-10-31,BUF,MIA,26.0,11.0,0.5,0.5789473684210527,27.75,27.57894736842105,30.0,28.94736842105263,0,0
2021-10-31,CHI,SF,22.0,33.0,0.5238095238095238,0.5526315789473685,26.047619047619047,26.05263157894737,28.476190476190474,22.342105263157894,0,0
2021-10-31,CLE,PIT,10.0,15.0,0.5714285714285714,0.5555555555555556,26.714285714285715,27.38888888888889,29.0,29.0,0,0
2021-10-31,DET,PHI,6.0,44.0,0.6060606060606061,0.5652173913043478,27.151515151515152,26.695652173913043,22.21212121212121,28.0,0,0
2021-10-31,HOU,LA,22.0,38.0,0.7647058823529411,0.6666666666666666,28.529411764705884,27.40740740740741,19.294117647058822,20.88888888888889,0,0
2021-10-31,IND,TEN,31.0,34.0,0.5384615384615384,0.7435897435897436,26.923076923076923,28.512820512820515,30.076923076923077,22.384615384615383,0,0
2021-10-31,NYJ,CIN,34.0,31.0,0.5833333333333334,1.0,26.916666666666668,36.0,28.916666666666668,17.0,0,0
2021-10-31,LAC,NE,24.0,27.0,0.55,0.6666666666666666,26.9,29.333333333333332,28.9,30.0,0,0
2021-10-31,SEA,JAX,31.0,7.0,0.5833333333333334,1.0,26.72222222222222,40.0,22.27777777777778,26.0,0,0
2021-10-31,DEN,WAS,17.0,10.0,0.5454545454545454,0.6206896551724138,26.40909090909091,26.862068965517242,28.272727272727273,21.413793103448278,0,0
2021-10-31,NO,TB,36.0,27.0,1.0,0.5,34.0,28.5,27.0,32.833333333333336,0,0
2021-10-31,MIN,DAL,16.0,20.0,0.6666666666666666,0.6,28.0,27.066666666666666,22.666666666666668,22.066666666666666,0,0
2021-11-01,KC,NYG,20.0,17.0,0.6,0.7894736842105263,28.6,29.789473684210527,27.6,18.736842105263158,0,0
2021-11-04,IND,NYJ,45.0,30.0,0.5384615384615384,0.5833333333333334,26.923076923076923,26.916666666666668,30.076923076923077,28.916666666666668,0,0
2021-11-07,BAL,MIN,34.0,31.0,0.5294117647058824,0.6666666666666666,27.470588235294116,28.0,29.705882352941178,22.666666666666668,0,0
2021-11-07,CAR,NE,6.0,24.0,1.0,0.6666666666666666,34.0,29.333333333333332,30.0,30.0,0,0
2021-11-07,CIN,CLE,16.0,41.0,1.0,0.5714285714285714,36.0,26.714285714285715,17.0,29.0,0,0
2021-11-07,DAL,DEN,16.0,30.0,0.6,0.5454545454545454,27.066666666666666,26.40909090909091,22.066666666666666,28.272727272727273,0,0
2021-11-07,JAX,BUF,9.0,6.0,1.0,0.5,40.0,27.75,26.0,30.0,0,0
2021-11-07,MIA,HOU,17.0,9.0,0.5789473684210527,0.7647058823529411,27.57894736842105,28.529411764705884,28.94736842105263,19.294117647058822,0,0
2021-11-07,NO,ATL,25.0,27.0,1.0,0.5454545454545454,34.0,26.545454545454547,27.0,29.0,0,0
2021-11-07,NYG,LV,23.0,16.0,0.7894736842105263,0.5652173913043478,29.789473684210527,26.695652173913043,18.736842105263158,28.0,0,0
2021-11-07,PHI,LAC,24.0,27.0,0.5652173913043478,0.55,26.695652173913043,26.9,28.0,28.9,0,0
2021-11-07,KC,GB,13.0,7.0,0.6,0.6,28.6,26.885714285714286,27.6,22.114285714285714,0,0
2021-11-07,SF,ARI,17.0,31.0,0.5641025641025641,0.5675675675675675,26.23076923076923,26.27027027027027,22.333333333333332,22.135135135135137,0,0
2021-11-07,LA,TEN,16.0,28.0,0.6666666666666666,0.7435897435897436,27.40740740740741,28.512820512820515,20.88888888888889,22.384615384615383,0,0
2021-11-08,PIT,CHI,29.0,27.0,0.5555555555555556,0.5238095238095238,27.38888888888889,26.047619047619047,29.0,28.476190476190474,0,0
2021-11-11,MIA,BAL,22.0,10.0,0.5789473684210527,0.5294117647058824,27.57894736842105,27.470588235294116,28.94736842105263,29.705882352941178,0,0
2021-11-14,DAL,ATL,43.0,3.0,0.6,0.5454545454545454,27.066666666666666,26.545454545454547,22.066666666666666,29.0,0,0
2021-11-14,IND,JAX,23.0,17.0,0.5384615384615384,1.0,26.923076923076923,40.0,30.076923076923077,26.0,0,0
2021-11-14,NE,CLE,45.0,7.0,0.6666666666666666,0.5714285714285714,29.333333333333332,26.714285714285715,30.0,29.0,0,0
2021-11-14,NYJ,BUF,17.0,45.0,0.5833333333333334,0.5,26.916666666666668,27.75,28.916666666666668,30.0,0,0
2021-11-14,PIT,DET,16.0,16.0,0.5555555555555556,0.6060606060606061,27.38888888888889,27.151515151515152,29.0,22.21212121212121,0,0
2021-11-14,TEN,NO,23.0,21.0,0.7435897435897436,1.0,28.512820512820515,34.0,22.384615384615383,27.0,0,0
2021-11-14,WAS,TB,29.0,19.0,0.6206896551724138,0.5,26.862068965517242,28.5,21.413793103448278,32.833333333333336,0,0
2021-11-14,ARI,CAR,10.0,34.0,0.55,1.0,26.0,34.0,22.55,30.0,0,0
2021-11-14,LAC,MIN,20.0,27.0,0.55,0.6666666666666666,26.9,28.0,28.9,22.666666666666668,0,0
2021-11-14,DEN,PHI,13.0,30.0,0.5454545454545454,0.5652173913043478,26.40909090909091,26.695652173913043,28.272727272727273,28.0,0,0
2021-11-14,GB,SEA,17.0,0.0,0.6,0.5833333333333334,26.885714285714286,26.72222222222222,22.114285714285714,22.27777777777778,0,0
2021-11-14,LV,KC,14.0,41.0,0.5416666666666666,0.6,26.25,28.6,27.791666666666668,27.6,0,0
2021-11-15,SF,LA,31.0,10.0,0.55,0.6666666666666666,26.0,27.40740740740741,22.55,20.88888888888889,0,0
2021-11-18,ATL,NE,0.0,25.0,0.5454545454545454,0.6666666666666666,26.545454545454547,29.333333333333332,29.0,30.0,0,0
2021-11-21,BUF,IND,15.0,41.0,0.5,0.5384615384615384,27.75,26.923076923076923,30.0,30.076923076923077,0,0
2021-11-21,CAR,WAS,21.0,27.0,1.0,0.6206896551724138,34.0,26.862068965517242,30.0,21.413793103448278,0,0
2021-11-21,CHI,BAL,13.0,16.0,0.5238095238095238,0.5294117647058824,26.047619047619047,27.470588235294116,28.476190476190474,29.705882352941178,0,0
2021-11-21,CLE,DET,13.0,10.0,0.5714285714285714,0.6060606060606061,26.714285714285715,27.151515151515152,29.0,22.21212121212121,0,0
2021-11-21,JAX,SF,10.0,30.0,1.0,0.5609756097560976,40.0,26.121951219512194,26.0,22.24390243902439,0,0
2021-11-21,MIN,GB,34.0,31.0,0.6666666666666666,0.6,28.0,26.885714285714286,22.666666666666668,22.114285714285714,0,0
2021-11-21,NYJ,MIA,17.0,24.0,0.5833333333333334,0.5789473684210527,26.916666666666668,27.57894736842105,28.916666666666668,28.94736842105263,0,0
2021-11-21,PHI,NO,40.0,29.0,0.5652173913043478,1.0,26.695652173913043,34.0,28.0,27.0,0,0
