game_id,season,week,game_date,venue_name,venue_indoor,venue_latitude,venue_longitude,home_team,home_score,home_record,home_win_percentage,away_team,away_score,away_record,away_win_percentage,away_firstdowns,away_firstdownspassing,away_firstdownsrushing,away_firstdownspenalty,away_thirddowneff,away_fourthdowneff,away_totaloffensiveplays,away_totalyards,away_yardsperplay,away_totaldrives,away_netpassingyards,away_completionattempts,away_yardsperpass,away_interceptions,away_sacksyardslost,away_rushingyards,away_rushingattempts,away_yardsperrushattempt,away_redzoneattempts,away_totalpenaltiesyards,away_turnovers,away_fumbleslost,away_defensivetouchdowns,away_possessiontime,spread,over_under,home_moneyline,away_moneyline,away_totalpointspergame,away_yardspergame,away_passingyardspergame,away_rushingyardspergame,away_totalpointspergameallowed,away_yardspergameallowed,away_passingyardspergameallowed,away_rushingyardspergameallowed
401437785,2022,6,2022-10-16T17:00Z,Acrisure Stadium,,,,PIT,20,2-4,0.0,TB,18,3-3,0.0,15,11,3,1,7-15,1-1,61,270,4.4,10,193,20/30,6.0,0,2-18,77,29,2.7,2-3,7-45,0,0,0,29:59,10.5,46.5,,,,,,,,,,
401437786,2022,6,2022-10-16T20:05Z,SoFi Stadium,,,,LAR,24,3-3,0.0,CAR,10,1-5,0.0,22,16,5,1,6-12,0-0,63,360,5.7,11,249,26/33,7.3,1,1-4,111,29,3.8,3-4,7-49,1,0,0,37:05,-9.5,40.5,,,,,,,,,,
401437787,2022,6,2022-10-16T20:05Z,Lumen Field,,,,SEA,19,3-3,0.0,ARI,9,2-4,0.0,19,10,7,2,4-14,0-1,66,296,4.5,12,160,20/31,4.4,0,5-37,136,30,4.5,1-5,6-44,1,1,0,29:16,4.5,52.5,,,,,,,,,,
401437788,2022,6,2022-10-16T20:25Z,GEHA Field at Arrowhead Stadium,,,,KC,20,4-2,0.0,BUF,24,5-1,0.0,23,16,4,3,4-11,1-1,61,387,6.3,10,319,25/40,7.4,2,3-19,68,18,3.8,1-2,5-58,2,0,0,28:32,2.5,54.5,,,,,,,,,,
401437789,2022,6,2022-10-17T00:20Z,Lincoln Financial Field,,,,PHI,26,6-0,0.0,DAL,17,4-2,0.0,22,9,9,4,6-14,1-1,68,268,3.9,11,132,15/25,4.6,0,4-23,136,39,3.5,3-4,2-10,0,0,0,34:30,-6.5,42.5,,,,,,,,,,
401437790,2022,6,2022-10-18T00:15Z,SoFi Stadium,,,,LAC,19,4-2,0.0,DEN,16,2-4,0.0,24,10,7,7,11-22,1-3,83,297,3.6,12,224,37/57,3.8,1,2-14,73,24,3.0,1-4,9-89,1,0,0,38:49,-3.5,44.5,,,,,,,,,,
401437791,2022,7,2022-10-21T00:15Z,State Farm Stadium,,,,ARI,42,3-4,0.0,NO,34,2-5,0.0,21,9,9,3,3-10,1-1,60,326,5.4,10,189,20/29,6.1,0,2-15,137,29,4.7,3-4,4-20,0,0,2,30:58,-1.5,42.5,,,,,,,,,,
401437794,2022,7,2022-10-23T17:00Z,Paycor Stadium,,,,CIN,35,4-3,0.0,ATL,17,3-4,0.0,29,22,5,2,7-11,0-1,66,537,8.1,9,459,34/42,10.2,0,3-22,78,21,3.7,2-3,5-17,0,0,0,33:05,-6.5,47.5,,,,,,,,,,
401437795,2022,7,2022-10-23T17:00Z,AT&T Stadium,,,,DAL,24,5-2,0.0,DET,6,1-5,0.0,21,10,8,3,3-9,0-0,59,330,5.6,11,191,19/25,7.1,0,2-16,139,32,4.3,3-4,7-55,1,1,0,28:46,-7.5,48.5,,,,,,,,,,
401437797,2022,7,2022-10-23T17:00Z,Nissan Stadium,,,,TEN,19,4-2,0.0,IND,10,3-3-1,0.0,16,6,8,2,5-12,0-0,57,254,4.5,10,116,13/20,5.3,0,2-16,138,35,3.9,0-2,2-15,1,1,1,31:33,-2.5,42.5,,,,,,,,,,
401437798,2022,7,2022-10-23T17:00Z,Northwest Stadium,,,,WSH,23,3-4,0.0,GB,21,3-4,0.0,22,11,8,3,7-16,0-0,72,364,5.1,11,198,20/33,5.8,1,1-3,166,38,4.4,1-4,7-54,1,0,0,37:07,3.5,41.5,,,,,,,,,,
401437793,2022,7,2022-10-23T17:00Z,Bank of America Stadium,,,,CAR,21,2-5,0.0,TB,3,3-4,0.0,14,8,5,1,4-12,0-0,50,343,6.9,10,170,16/22,7.4,0,1-7,173,27,6.4,1-1,3-15,0,0,0,29:24,13.5,39.5,,,,,,,,,,
401437796,2022,7,2022-10-23T17:00Z,EverBank Stadium,,,,JAX,17,2-5,0.0,NYG,23,6-1,0.0,27,15,7,5,6-13,2-4,65,452,7.0,9,310,22/44,7.0,0,0-0,142,21,6.8,2-5,13-81,1,1,0,25:50,-2.5,42.5,,,,,,,,,,
401437792,2022,7,2022-10-23T17:00Z,M&T Bank Stadium,,,,BAL,23,4-3,0.0,CLE,20,2-5,0.0,17,5,11,1,7-15,2-2,63,254,4.0,10,94,9/16,4.9,0,3-26,160,44,3.6,2-4,3-53,1,1,0,34:04,-5.5,45.5,,,,,,,,,,
401437799,2022,7,2022-10-23T20:05Z,Empower Field at Mile High,,,,DEN,9,2-5,0.0,NYJ,16,5-2,0.0,21,10,7,4,5-16,1-3,75,324,4.3,12,219,24/46,4.7,1,1-6,105,28,3.8,1-2,4-34,1,0,0,32:23,2.5,36.5,,,,,,,,,,
401437800,2022,7,2022-10-23T20:05Z,Allegiant Stadium,,,,LV,38,2-4,0.0,HOU,20,1-4-1,0.0,25,13,11,1,4-9,1-1,55,400,7.3,8,236,21/27,8.4,0,1-5,164,27,6.1,3-3,5-44,0,0,1,30:43,-8.5,44.5,,,,,,,,,,
401437801,2022,7,2022-10-23T20:25Z,SoFi Stadium,,,,LAC,23,4-3,0.0,SEA,37,4-3,0.0,21,17,3,1,5-15,1-3,69,329,4.8,12,276,33/51,5.1,1,3-17,53,15,3.5,3-3,7-70,2,1,0,26:03,-3.5,51.5,,,,,,,,,,
401437802,2022,7,2022-10-23T20:25Z,Levi's Stadium,,,,SF,23,3-4,0.0,KC,44,5-2,0.0,25,18,6,1,8-14,0-0,72,444,6.2,11,343,29/46,6.7,2,5-26,101,21,4.8,2-5,10-80,3,1,0,33:45,0.0,49.5,,,,,,,,,,
401437803,2022,7,2022-10-24T00:20Z,Hard Rock Stadium,,,,MIA,16,4-3,0.0,PIT,10,2-5,0.0,17,12,5,0,4-14,0-1,62,372,6.0,12,261,21/35,7.5,0,0-0,111,27,4.1,1-3,5-30,0,0,0,26:44,-7.5,44.5,,,,,,,,,,
401437804,2022,7,2022-10-25T00:15Z,Gillette Stadium,,,,NE,14,3-4,0.0,CHI,33,3-4,0.0,12,9,3,0,5-10,0-1,48,260,5.4,11,190,17/28,6.6,3,1-8,70,19,3.7,1-1,4-30,4,1,0,22:46,-9.5,39.5,,,,,,,,,,
401437805,2022,8,2022-10-28T00:15Z,Raymond James Stadium,,,,TB,22,3-5,0.0,BAL,27,5-3,0.0,20,13,4,3,4-13,1-1,62,349,5.6,10,305,26/44,6.5,0,3-20,44,15,2.9,2-5,4-35,1,1,0,21:37,-1.5,46.5,,,,,,,,,,
401435641,2022,8,2022-10-30T13:30Z,Wembley Stadium,,,,JAX,17,2-6,0.0,DEN,21,3-5,0.0,24,6,12,6,4-11,0-0,65,305,4.7,11,114,18/31,3.5,2,2-19,191,32,6.0,1-3,5-54,2,0,0,34:04,-1.5,40.5,,,,,,,,,,
401437806,2022,8,2022-10-30T17:00Z,Mercedes-Benz Stadium,,,,ATL,37,4-4,0.0,CAR,34,2-6,0.0,21,14,7,0,6-12,0-0,67,406,6.1,13,239,20/28,8.0,2,2-14,167,37,4.5,1-3,7-64,2,0,1,36:34,-4.5,41.5,,,,,,,,,,
401437807,2022,8,2022-10-30T17:00Z,AT&T Stadium,,,,DAL,49,6-2,0.0,CHI,29,3-5,0.0,24,15,9,0,9-11,0-0,57,442,7.8,10,242,21/27,8.6,1,1-8,200,29,6.9,4-4,6-41,1,0,1,23:56,-10.5,42.5,,,,,,,,,,
401437808,2022,8,2022-10-30T17:00Z,Ford Field,,,,DET,27,1-6,0.0,MIA,31,5-3,0.0,22,13,7,2,4-9,1-2,57,393,6.9,8,311,27/37,8.2,0,1-10,82,19,4.3,3-4,6-30,0,0,0,25:38,3.5,51.5,,,,,,,,,,
401437809,2022,8,2022-10-30T17:00Z,U.S. Bank Stadium,,,,MIN,34,6-1,0.0,ARI,26,3-5,0.0,25,11,11,3,6-13,0-1,68,381,5.6,13,208,24/36,5.3,0,3-24,173,29,6.0,5-5,10-86,1,1,0,29:27,-3.5,48.5,,,,,,,,,,
401437810,2022,8,2022-10-30T17:00Z,Caesars Superdome,,,,NO,24,3-5,0.0,LV,0,2-5,0.0,22,12,9,1,7-12,0-1,63,367,5.8,8,231,23/31,7.5,0,0-0,136,32,4.3,2-3,5-27,0,0,0,34:51,0.5,49.5,,,,,,,,,,
401437811,2022,8,2022-10-30T17:00Z,MetLife Stadium,,,,NYJ,17,5-3,0.0,NE,22,4-4,0.0,17,15,1,1,5-14,0-1,58,387,6.7,12,336,20/41,7.8,3,2-19,51,15,3.4,2-3,4-41,3,0,0,24:26,2.5,39.5,,,,,,,,,,
401437812,2022,8,2022-10-30T17:00Z,Lincoln Financial Field,,,,PHI,35,7-0,0.0,PIT,13,2-6,0.0,20,13,6,1,7-12,1-1,53,401,7.6,10,290,20/30,8.8,0,3-18,111,20,5.6,1-1,8-60,0,0,0,25:42,-10.5,42.5,,,,,,,,,,
401437813,2022,8,2022-10-30T20:05Z,NRG Stadium,,,,HOU,10,1-5-1,0.0,TEN,17,5-2,0.0,10,5,4,1,2-14,2-2,51,161,3.2,12,118,17/30,3.6,1,3-34,43,18,2.4,1-2,6-45,1,0,0,25:12,1.5,39.5,,,,,,,,,,
401437814,2022,8,2022-10-30T20:25Z,Lucas Oil Stadium,,,,IND,16,3-4-1,0.0,WSH,17,4-4,0.0,15,8,5,2,5-12,0-0,54,324,6.0,12,189,17/23,7.6,0,2-12,135,29,4.7,1-3,3-25,2,2,0,29:20,-2.5,39.5,,,,,,,,,,
401437815,2022,8,2022-10-30T20:25Z,SoFi Stadium,,,,LAR,14,3-4,0.0,SF,31,4-4,0.0,16,11,3,2,8-13,0-0,56,223,4.0,9,167,22/33,4.8,0,2-20,56,21,2.7,2-2,4-50,0,0,0,30:04,-1.5,42.5,,,,,,,,,,
401437816,2022,8,2022-10-30T20:25Z,Lumen Field,,,,SEA,27,5-3,0.0,NYG,13,6-2,0.0,19,14,4,1,3-13,2-2,62,277,4.5,13,190,23/34,5.1,0,3-22,87,25,3.5,2-3,3-25,1,1,0,26:26,-3.5,44.5,,,,,,,,,,
401437817,2022,8,2022-10-31T00:20Z,Highmark Stadium,,,,BUF,27,6-1,0.0,GB,17,3-5,0.0,20,8,9,3,2-7,0-0,54,369,6.8,10,216,13/25,8.0,2,2-2,153,27,5.7,2-4,4-35,2,0,0,26:12,-10.5,46.5,,,,,,,,,,
401437818,2022,8,2022-11-01T00:15Z,Huntington Bank Field,,,,CLE,32,3-5,0.0,CIN,13,4-4,0.0,24,12,12,0,8-13,0-0,69,440,6.4,11,268,17/23,10.7,1,2-10,172,44,3.9,4-5,6-56,2,1,0,36:45,3.5,45.5,,,,,,,,,,
401437819,2022,9,2022-11-04T00:15Z,NRG Stadium,,,,HOU,17,1-6-1,0.0,PHI,29,8-0,0.0,20,8,10,2,2-9,0-0,57,303,5.3,9,135,13/22,5.4,2,3-19,168,32,5.3,2-4,4-24,2,0,0,31:47,13.5,46.5,,,,,,,,,,
401437820,2022,9,2022-11-06T18:00Z,Mercedes-Benz Stadium,,,,ATL,17,4-5,0.0,LAC,20,5-3,0.0,19,7,12,0,5-11,0-0,60,315,5.2,9,114,12/23,4.6,0,2-15,201,35,5.7,2-4,2-15,2,2,0,31:49,2.5,48.5,,,,,,,,,,
401437821,2022,9,2022-11-06T18:00Z,Soldier Field,,,,CHI,32,3-6,0.0,MIA,35,6-3,0.0,23,7,15,1,10-16,1-2,70,368,5.3,10,116,17/28,3.9,0,2-7,252,40,6.3,3-4,4-92,0,0,0,34:46,3.5,45.5,,,,,,,,,,
401437822,2022,9,2022-11-06T18:00Z,Paycor Stadium,,,,CIN,42,5-4,0.0,CAR,21,2-7,0.0,30,10,19,1,6-10,0-0,72,464,6.4,11,223,25/31,6.8,0,2-5,241,39,6.2,6-6,5-35,0,0,0,39:21,-7.5,42.5,,,,,,,,,,
401437823,2022,9,2022-11-06T18:00Z,Ford Field,,,,DET,15,2-6,0.0,GB,9,3-6,0.0,19,10,5,4,6-11,0-2,57,254,4.5,9,137,14/26,5.3,1,0-0,117,31,3.8,2-3,7-62,1,0,0,25:18,3.5,49.5,,,,,,,,,,
401437825,2022,9,2022-11-06T18:00Z,Gillette Stadium,,,,NE,26,5-4,0.0,IND,3,3-5-1,0.0,11,6,5,0,6-17,0-0,62,203,3.3,14,133,20/30,3.9,0,4-14,70,28,2.5,1-2,4-35,1,1,1,31:06,-4.5,40.5,,,,,,,,,,
401437826,2022,9,2022-11-06T18:00Z,MetLife Stadium,,,,NYJ,20,6-3,0.0,BUF,17,6-2,0.0,21,9,11,1,5-13,2-2,61,310,5.1,9,136,18/25,5.0,0,2-18,174,34,5.1,2-5,3-30,1,1,0,32:44,10.5,46.5,,,,,,,,,,
401437827,2022,9,2022-11-06T18:00Z,Northwest Stadium,,,,WSH,17,4-5,0.0,MIN,20,7-1,0.0,18,9,6,3,3-10,0-1,61,263,4.3,12,126,15/28,4.1,1,3-23,137,30,4.6,1-1,3-26,1,0,0,30:47,3.5,43.5,,,,,,,,,,
401437824,2022,9,2022-11-06T18:00Z,EverBank Stadium,,,,JAX,27,3-6,0.0,LV,20,2-6,0.0,22,12,10,0,9-15,0-0,68,403,5.9,11,235,25/31,7.6,0,0-0,168,37,4.5,3-4,4-30,1,1,0,32:25,2.5,47.5,,,,,,,,,,
401437828,2022,9,2022-11-06T21:05Z,State Farm Stadium,,,,ARI,21,3-6,0.0,SEA,31,6-3,0.0,15,8,5,2,6-14,0-2,61,262,4.3,10,140,25/35,3.5,0,5-35,122,21,5.8,1-1,12-77,1,1,1,25:29,-1.5,47.5,,,,,,,,,,
401437829,2022,9,2022-11-06T21:25Z,Raymond James Stadium,,,,TB,16,4-5,0.0,LAR,13,3-5,0.0,18,15,1,2,9-21,0-2,79,323,4.1,13,272,36/58,4.6,0,1-8,51,20,2.6,1-3,7-55,0,0,0,31:16,-2.5,41.5,,,,,,,,,,
401437830,2022,9,2022-11-07T01:20Z,GEHA Field at Arrowhead Stadium,,,,KC,20,6-2,0.0,TEN,17,5-3,0.0,29,23,5,1,8-19,2-2,91,499,5.5,13,422,43/68,5.9,1,4-24,77,19,4.1,2-4,10-69,1,0,0,41:28,-13.5,44.5,,,,,,,,,,
401437831,2022,9,2022-11-08T01:15Z,Caesars Superdome,,,,NO,13,3-6,0.0,BAL,27,6-3,0.0,13,10,2,1,3-11,1-1,49,243,5.0,10,195,20/30,5.7,1,4-28,48,15,3.2,0-2,5-40,1,0,0,22:13,1.5,45.5,,,,,,,,,,
401437832,2022,10,2022-11-11T01:15Z,Bank of America Stadium,,,,CAR,25,3-7,0.0,ATL,15,4-6,0.0,18,4,13,1,6-15,0-0,64,333,5.2,11,101,10/16,5.9,0,1-7,232,47,4.9,1-2,10-89,0,0,0,34:12,3.5,40.5,,,,,,,,,,
401435638,2022,10,2022-11-13T14:30Z,Allianz Arena,,,,TB,21,5-5,0.0,SEA,16,6-4,0.0,26,15,10,1,10-15,0-0,74,419,5.7,10,258,22/30,8.6,2,0-0,161,44,3.7,2-3,4-40,2,0,0,36:55,-2.5,45.5,,,,,,,,,,
401437833,2022,10,2022-11-13T18:00Z,Highmark Stadium,,,,BUF,30,6-3,0.0,MIN,33,8-1,0.0,29,17,9,3,7-13,0-1,72,486,6.8,13,311,29/43,6.9,2,2-19,175,27,6.5,3-6,7-64,4,2,0,33:46,-6.5,47.5,,,,,,,,,,
401437834,2022,10,2022-11-13T18:00Z,Soldier Field,,,,CHI,30,3-7,0.0,DET,31,3-6,0.0,19,6,12,1,6-11,0-1,58,408,7.0,10,150,12/20,6.5,1,3-17,258,35,7.4,2-3,9-86,1,0,0,29:12,-2.5,48.5,,,,,,,,,,
401437839,2022,10,2022-11-13T18:00Z,Nissan Stadium,,,,TEN,17,6-3,0.0,DEN,10,3-6,0.0,14,11,2,1,6-16,0-0,60,307,5.1,13,244,19/36,6.6,0,1-11,63,23,2.7,1-2,9-60,1,1,0,26:03,-2.5,39.5,,,,,,,,,,
401437835,2022,10,2022-11-13T18:00Z,GEHA Field at Arrowhead Stadium,,,,KC,27,7-2,0.0,JAX,17,3-7,0.0,26,17,7,2,7-10,1-1,62,486,7.8,10,331,26/35,9.5,1,0-0,155,27,5.7,4-5,0-0,3,2,0,28:21,-10.5,51.5,,,,,,,,,,
401437836,2022,10,2022-11-13T18:00Z,Hard Rock Stadium,,,,MIA,39,7-3,0.0,CLE,17,3-6,0.0,29,17,11,1,6-11,1-2,67,491,7.3,9,296,26/33,8.7,0,1-6,195,33,5.9,3-5,5-43,0,0,0,33:14,-3.5,48.5,,,,,,,,,,
401437837,2022,10,2022-11-13T18:00Z,MetLife Stadium,,,,NYG,24,7-2,0.0,HOU,16,1-7-1,0.0,19,8,10,1,7-14,0-0,67,367,5.5,12,176,13/17,8.8,0,3-21,191,47,4.1,2-2,5-24,0,0,0,33:20,-5.5,40.5,,,,,,,,,,
401437838,2022,10,2022-11-13T18:00Z,Acrisure Stadium,,,,PIT,20,3-6,0.0,NO,10,3-7,0.0,28,9,13,6,9-17,1-1,79,379,4.8,11,162,18/30,4.5,0,6-37,217,43,5.0,2-5,3-40,0,0,0,38:56,-1.5,39.5,,,,,,,,,,
401437840,2022,10,2022-11-13T21:05Z,Allegiant Stadium,,,,LV,20,2-7,0.0,IND,25,4-5-1,0.0,18,10,7,1,5-13,1-3,64,309,4.8,10,232,24/38,5.8,0,2-16,77,24,3.2,2-3,10-74,0,0,0,30:59,-5.5,40.5,,,,,,,,,,
401437131,2022,10,2022-11-13T21:25Z,Lambeau Field,,,,GB,31,4-6,0.0,DAL,28,6-3,0.0,20,8,9,3,6-13,1-1,61,415,6.8,12,208,14/20,9.5,0,2-16,207,39,5.3,2-3,6-40,2,2,0,35:55,4.5,43.5,,,,,,,,,,
401437841,2022,10,2022-11-13T21:25Z,SoFi Stadium,,,,LAR,17,3-6,0.0,ARI,27,4-6,0.0,18,12,6,0,3-11,2-2,60,256,4.3,11,190,25/37,4.8,1,3-19,66,20,3.3,2-3,5-29,2,1,0,27:59,-3.5,37.5,,,,,,,,,,
401437842,2022,10,2022-11-14T01:20Z,Levi's Stadium,,,,SF,22,5-4,0.0,LAC,16,5-4,0.0,22,10,12,0,9-17,1-1,70,387,5.5,11,230,19/28,7.9,0,1-10,157,41,3.8,2-5,5-52,1,1,0,36:59,-7.5,45.5,,,,,,,,,,
401437843,2022,10,2022-11-15T01:15Z,Lincoln Financial Field,,,,PHI,21,8-1,0.0,WSH,32,5-5,0.0,18,10,7,1,5-8,0-0,47,264,5.6,10,170,17/26,6.3,1,1-5,94,20,4.7,3-3,7-75,4,3,0,19:36,-9.5,42.5,,,,,,,,,,
401437844,2022,11,2022-11-18T01:15Z,Lambeau Field,,,,GB,17,4-7,0.0,TEN,27,7-3,0.0,15,11,4,0,7-14,0-2,59,271,4.6,10,215,24/39,5.4,0,1-12,56,19,2.9,2-3,5-40,0,0,0,27:32,-3.5,40.5,,,,,,,,,,
401437845,2022,11,2022-11-20T18:00Z,Mercedes-Benz Stadium,,,,ATL,27,5-6,0.0,CHI,24,3-8,0.0,18,7,8,3,2-9,1-1,53,280,5.3,10,131,13/20,6.6,0,0-0,149,33,4.5,2-3,2-13,2,2,1,24:50,-2.5,48.5,,,,,,,,,,
401437847,2022,11,2022-11-20T18:00Z,Ford Field,,,,BUF,31,7-3,0.0,CLE,23,3-7,0.0,22,9,12,1,3-11,0-0,62,357,5.8,11,186,18/27,6.4,0,2-11,171,33,5.2,2-5,8-89,0,0,0,28:38,-7.5,50.5,,,,,,,,,,
401437849,2022,11,2022-11-20T18:00Z,Lucas Oil Stadium,,,,IND,16,4-6-1,0.0,PHI,17,9-1,0.0,14,9,4,1,5-15,0-1,62,284,4.6,11,185,23/32,5.1,0,4-28,99,26,3.8,1-3,8-90,1,1,0,30:38,6.5,45.5,,,,,,,,,,
401437850,2022,11,2022-11-20T18:00Z,Gillette Stadium,,,,NE,10,6-4,0.0,NYJ,3,6-4,0.0,13,8,5,0,4-15,0-1,59,297,5.0,11,198,23/27,6.0,0,6-48,99,26,3.8,0-2,8-55,0,0,1,35:30,-3.5,38.5,,,,,,,,,,
401437851,2022,11,2022-11-20T18:00Z,Caesars Superdome,,,,NO,27,4-7,0.0,LAR,20,3-7,0.0,19,14,4,1,4-11,0-0,56,323,5.8,12,235,22/28,7.3,0,4-39,88,24,3.7,2-4,2-15,0,0,0,31:07,-2.5,39.5,,,,,,,,,,
401437852,2022,11,2022-11-20T18:00Z,MetLife Stadium,,,,NYG,18,7-3,0.0,DET,31,4-6,0.0,25,17,7,1,5-13,2-3,72,413,5.7,11,324,27/44,7.0,2,2-17,89,26,3.4,3-3,8-63,3,1,0,28:12,-3.5,44.5,,,,,,,,,,
401437846,2022,11,2022-11-20T18:00Z,M&T Bank Stadium,,,,BAL,13,7-3,0.0,CAR,3,3-8,0.0,19,9,10,0,6-15,0-0,66,308,4.7,12,193,24/33,5.4,1,3-16,115,30,3.8,1-4,10-93,1,0,0,33:14,-12.5,41.5,,,,,,,,,,
401437848,2022,11,2022-11-20T18:00Z,NRG Stadium,,,,HOU,10,1-8-1,0.0,WSH,23,6-5,0.0,11,6,4,1,2-13,4-4,54,148,2.7,11,127,19/33,3.3,2,5-42,21,16,1.3,1-2,2-15,2,0,0,25:04,3.5,42.5,,,,,,,,,,
401437853,2022,11,2022-11-20T21:05Z,Empower Field at Mile High,,,,DEN,16,3-7,0.0,LV,22,3-7,0.0,19,11,6,2,3-12,0-0,62,320,5.2,10,226,24/31,6.6,0,3-21,94,28,3.4,1-2,5-45,0,0,0,28:57,-2.5,41.5,,,,,,,,,,
401437855,2022,11,2022-11-20T21:25Z,U.S. Bank Stadium,,,,MIN,3,8-2,0.0,DAL,40,7-3,0.0,16,10,3,3,1-11,0-0,54,183,3.4,10,110,17/30,3.0,0,7-49,73,17,4.3,0-1,7-59,1,1,0,22:36,2.5,48.5,,,,,,,,,,
401437856,2022,11,2022-11-20T21:25Z,Acrisure Stadium,,,,PIT,30,3-7,0.0,CIN,37,6-4,0.0,17,10,5,2,8-17,0-1,68,351,5.2,13,249,25/42,5.7,0,2-16,102,24,4.3,3-5,8-70,0,0,0,28:24,3.5,39.5,,,,,,,,,,
401437854,2022,11,2022-11-21T01:20Z,SoFi Stadium,,,,LAC,27,5-5,0.0,KC,30,8-2,0.0,22,12,9,1,8-14,0-0,65,365,5.6,10,250,23/30,7.1,1,5-30,115,30,3.8,2-3,4-25,2,1,0,32:19,5.5,52.5,,,,,,,,,,
401435642,2022,11,2022-11-22T01:15Z,Estadio Azteca,,,,ARI,10,4-7,0.0,SF,38,6-4,0.0,19,12,6,1,8-16,0-2,71,314,4.4,11,247,30/44,5.3,2,3-30,67,24,2.8,1-2,5-50,2,0,0,30:51,9.5,50.5,,,,,,,,,,
401437857,2022,12,2022-11-24T17:30Z,Ford Field,,,,DET,25,4-7,0.0,BUF,28,8-3,0.0,22,13,7,2,6-15,3-3,67,326,4.9,10,230,23/37,5.9,0,2-10,96,28,3.4,3-4,3-32,2,2,0,28:34,9.5,54.5,,,,,,,,,,
401437858,2022,12,2022-11-24T21:30Z,AT&T Stadium,,,,DAL,28,8-3,0.0,NYG,20,7-4,0.0,26,13,10,3,7-11,0-1,69,430,6.2,10,261,21/30,8.7,2,0-0,169,39,4.3,4-4,13-86,2,0,0,34:09,-10.5,44.5,,,,,,,,,,
401437859,2022,12,2022-11-25T01:20Z,U.S. Bank Stadium,,,,MIN,33,9-2,0.0,NE,26,6-5,0.0,23,16,2,5,8-15,0-0,66,358,5.4,11,301,31/38,7.7,1,1-9,57,27,2.1,3-5,3-20,1,0,1,36:17,-2.5,41.5,,,,,,,,,,
401437861,2022,12,2022-11-27T18:00Z,Huntington Bank Field,,,,CLE,23,4-7,0.0,TB,17,5-6,0.0,22,10,10,2,5-17,2-4,75,367,4.9,13,178,23/37,4.3,1,4-32,189,34,5.6,2-3,5-42,1,0,0,39:04,3.5,42.5,,,,,,,,,,
401437865,2022,12,2022-11-27T18:00Z,Nissan Stadium,,,,TEN,16,7-4,0.0,CIN,20,7-4,0.0,15,12,2,1,7-16,0-0,56,344,6.1,10,281,22/34,8.0,0,1-10,63,21,3.0,0-3,8-57,0,0,0,28:14,1.5,42.5,,,,,,,,,,
401437863,2022,12,2022-11-27T18:00Z,Hard Rock Stadium,,,,MIA,30,8-3,0.0,HOU,15,1-9-1,0.0,25,18,4,3,4-15,1-1,72,339,4.7,13,273,23/41,5.9,0,5-32,66,26,2.5,2-5,4-35,1,1,1,32:27,-14.5,47.5,,,,,,,,,,
401437864,2022,12,2022-11-27T18:00Z,MetLife Stadium,,,,NYJ,31,7-4,0.0,CHI,10,3-9,0.0,22,14,8,0,7-12,0-1,62,466,7.5,10,308,22/29,10.3,0,1-7,158,32,4.9,1-2,1-5,0,0,0,32:05,-8.5,36.5,,,,,,,,,,
401437866,2022,12,2022-11-27T18:00Z,Northwest Stadium,,,,WSH,19,7-5,0.0,ATL,13,5-7,0.0,20,8,11,1,5-12,1-1,60,314,5.2,9,138,14/23,6.0,1,0-0,176,37,4.8,2-3,4-28,1,0,0,33:09,-3.5,40.5,,,,,,,,,,
401437860,2022,12,2022-11-27T18:00Z,Bank of America Stadium,,,,CAR,23,4-8,0.0,DEN,10,3-8,0.0,19,9,10,0,2-12,2-2,65,349,5.4,12,164,11/19,8.6,0,0-0,185,46,4.0,2-4,4-34,1,1,0,37:03,0.5,36.5,,,,,,,,,,
401437862,2022,12,2022-11-27T18:00Z,EverBank Stadium,,,,JAX,28,4-7,0.0,BAL,27,7-4,0.0,18,16,1,1,4-13,2-3,61,332,5.4,10,294,29/37,7.2,0,4-27,38,20,1.9,2-4,4-19,1,1,0,27:21,3.5,42.5,,,,,,,,,,
401437867,2022,12,2022-11-27T21:05Z,State Farm Stadium,,,,ARI,24,4-8,0.0,LAC,25,6-5,0.0,20,10,9,1,7-13,0-1,64,366,5.7,11,185,18/29,6.2,1,1-6,181,34,5.3,2-2,3-19,2,1,0,30:35,2.5,48.5,,,,,,,,,,
401437868,2022,12,2022-11-27T21:05Z,Lumen Field,,,,SEA,34,6-5,0.0,LV,40,4-7,0.0,22,15,6,1,3-9,0-0,63,372,5.9,13,307,27/37,7.7,1,3-21,65,23,2.8,3-5,2-10,2,1,0,28:05,-4.5,47.5,,,,,,,,,,
401437869,2022,12,2022-11-27T21:25Z,GEHA Field at Arrowhead Stadium,,,,KC,26,9-2,0.0,LAR,10,3-8,0.0,29,20,6,3,5-11,0-0,72,437,6.1,8,320,27/42,7.6,1,0-0,117,30,3.9,1-6,3-25,2,1,0,32:26,-15.5,41.5,,,,,,,,,,
401437870,2022,12,2022-11-27T21:25Z,Levi's Stadium,,,,SF,13,7-4,0.0,NO,0,4-8,0.0,21,12,6,3,5-13,1-2,67,317,4.7,9,221,26/37,5.8,0,1-1,96,29,3.3,1-3,7-64,0,0,0,34:50,-8.5,43.5,,,,,,,,,,
401437871,2022,12,2022-11-28T01:20Z,Lincoln Financial Field,,,,PHI,40,10-1,0.0,GB,33,4-8,0.0,29,6,21,2,8-15,2-3,79,500,6.3,11,137,16/28,4.6,0,2-16,363,49,7.4,4-5,3-25,1,1,0,35:34,-6.5,46.5,,,,,,,,,,
