game_id,season,week,game_date,venue_name,venue_indoor,venue_latitude,venue_longitude,home_team,home_score,home_record,home_win_percentage,away_team,away_score,away_record,away_win_percentage,away_firstdowns,away_firstdownspassing,away_firstdownsrushing,away_firstdownspenalty,away_thirddowneff,away_fourthdowneff,away_totaloffensiveplays,away_totalyards,away_yardsperplay,away_totaldrives,away_netpassingyards,away_completionattempts,away_yardsperpass,away_interceptions,away_sacksyardslost,away_rushingyards,away_rushingattempts,away_yardsperrushattempt,away_redzoneattempts,away_totalpenaltiesyards,away_turnovers,away_fumbleslost,away_defensivetouchdowns,away_possessiontime,spread,over_under,home_moneyline,away_moneyline,away_totalpointspergame,away_yardspergame,away_passingyardspergame,away_rushingyardspergame,away_totalpointspergameallowed,away_yardspergameallowed,away_passingyardspergameallowed,away_rushingyardspergameallowed,season_week,h2h_games,h2h_home_wins,h2h_away_wins,h2h_avg_point_diff,home_rest_days,away_rest_days,is_winter,is_warm_weather,weather_impact,point_differential,home_ppg,away_ppg,home_win,matchup_strength,home_last_game_score,home_momentum,home_form,away_last_game_score,away_momentum,away_form,home_division,away_division,is_division_game,is_conference_game,game_hour,is_primetime,is_afternoon,is_morning,is_weekend,home_win_pct,away_win_pct,win_pct_diff,is_favorite,season_home,week_home,team,score,is_home,rolling_score_recent,rolling_score_season,streak,season_away,week_away,team_away,score_away,is_home_away,rolling_score_recent_away,rolling_score_season_away,streak_away
1338,2023,16,2023-12-24 18:00:00+00:00,Nissan Stadium,,,,TEN,17,5-10,0.0,SEA,20,8-7,0.0,23.0,10.0,10.0,3.0,6-12,1-1,64.0,287.0,4.5,8.0,125.0,19/27,3.8,0.0,6-39,162.0,31.0,5.2,2-3,10-97,0.0,0.0,0.0,33:51,2.5,42.5,,,,,,,,,,,2023_16,1,0,0,-3.0,7,5,True,False,False,-3,25.6,25.4,0,25.5,16.0,1.0,0.0,28.0,-8.0,-5.0,AFC_SOUTH,NFC_WEST,False,False,18,False,True,False,True,0.375,0.5,-0.125,False,2023,16,TEN,17,1,17.75,18.266666666666666,1.0,2023,16,SEA,20,0,19.0,21.333333333333332,-1.0
1339,2023,16,2023-12-24 18:00:00+00:00,U.S. Bank Stadium,,,,MIN,24,7-8,0.0,DET,30,11-4,0.0,19.0,15.0,1.0,3.0,3-9,0-1,51.0,390.0,7.6,10.0,373.0,22/36,9.3,4.0,4-38,17.0,11.0,1.5,2-3,8-64,4.0,0.0,0.0,21:38,2.5,47.5,,,,,,,,,,,2023_16,8,4,2,4.0,8,7,True,False,False,-6,26.0,24.2,0,25.1,10.0,14.0,0.6666666666666666,28.0,2.0,-6.0,NFC_NORTH,NFC_NORTH,True,True,18,False,True,False,True,0.2857142857142857,0.25,0.0357142857142857,True,2023,16,MIN,24,1,20.375,20.933333333333334,-1.0,2023,16,DET,30,0,29.75,27.466666666666665,-1.0
1340,2023,16,2023-12-24 21:05:00+00:00,Raymond James Stadium,,,,TB,30,8-7,0.0,JAX,12,8-7,0.0,22.0,17.0,4.0,1.0,10-19,1-2,73.0,335.0,4.6,11.0,265.0,26/35,7.2,0.0,2-18,70.0,36.0,1.9,2-5,6-44,0.0,0.0,0.0,37:07,1.5,43.5,,,,,,,,,,,2023_16,1,0,0,-17.0,7,6,True,False,False,18,26.0,20.0,1,23.0,21.0,9.0,5.666666666666667,31.0,-19.0,0.3333333333333333,NFC_SOUTH,AFC_SOUTH,False,False,21,True,False,False,True,0.42857142857142855,0.5714285714285714,-0.14285714285714285,False,2023,16,TB,30,1,25.625,21.733333333333334,-1.0,2023,16,JAX,12,0,19.75,22.066666666666666,1.0
1341,2023,16,2023-12-24 21:25:00+00:00,Soldier Field,,,,CHI,27,6-9,0.0,ARI,16,3-12,0.0,22.0,8.0,13.0,1.0,8-15,0-0,67.0,420.0,6.3,11.0,170.0,15/27,6.1,1.0,1-0,250.0,39.0,6.4,3-5,5-35,1.0,0.0,0.0,34:32,-5.5,42.5,,,,,,,,,,,2023_16,1,0,0,-11.0,7,7,True,False,False,11,25.4,17.6,1,21.5,28.0,-1.0,-1.0,10.0,6.0,-0.6666666666666666,NFC_NORTH,NFC_WEST,False,True,21,True,False,False,True,0.42857142857142855,0.375,0.05357142857142855,True,2023,16,CHI,27,1,19.5,20.933333333333334,1.0,2023,16,ARI,16,0,18.5,18.333333333333332,-1.0
1342,2023,16,2023-12-24 21:25:00+00:00,Hard Rock Stadium,,,,MIA,22,11-4,0.0,DAL,20,10-5,0.0,22.0,16.0,4.0,2.0,6-13,0-1,64.0,375.0,5.9,9.0,284.0,24/37,7.5,0.0,1-9,91.0,26.0,3.5,1-4,5-33,0.0,0.0,0.0,28:58,-1.5,49.5,,,,,,,,,,,2023_16,1,0,1,25.0,7,7,True,False,False,2,24.0,19.6,1,21.8,30.0,-8.0,0.6666666666666666,31.0,-11.0,-2.0,AFC_EAST,NFC_EAST,False,False,21,True,False,False,True,0.25,0.5,-0.25,False,2023,16,MIA,22,1,27.875,30.866666666666667,-1.0,2023,16,DAL,20,0,31.75,30.066666666666666,1.0
1343,2023,16,2023-12-25 01:15:00+00:00,Empower Field at Mile High,,,,DEN,23,7-8,0.0,NE,26,4-11,0.0,19.0,10.0,9.0,0.0,4-13,1-2,65.0,276.0,4.2,15.0,193.0,25/37,4.6,0.0,5-45,83.0,23.0,3.6,2-3,2-25,2.0,2.0,0.0,31:18,-7.5,37.5,,,,,,,,,,,2023_16,1,0,0,-6.0,8,7,True,False,False,-3,25.2,20.8,0,23.0,29.0,-6.0,-0.3333333333333333,18.0,8.0,-1.6666666666666667,AFC_WEST,AFC_EAST,False,True,1,False,False,True,False,0.375,0.2857142857142857,0.0892857142857143,True,2023,16,DEN,23,1,22.375,21.8,1.0,2023,16,NE,26,0,13.875,14.133333333333333,1.0
1344,2023,16,2023-12-25 18:00:00+00:00,GEHA Field at Arrowhead Stadium,,,,KC,14,9-6,0.0,LV,20,7-8,0.0,19.0,11.0,6.0,2.0,5-16,3-5,74.0,308.0,4.2,11.0,223.0,28/45,4.6,1.0,4-23,85.0,25.0,3.4,2-4,5-44,2.0,1.0,0.0,34:18,-11.5,40.5,,,,,,,,,,,2023_16,7,2,0,-4.428571428571429,8,10,True,False,False,-6,23.2,18.8,0,21.0,17.0,-3.0,-2.3333333333333335,20.0,0.0,-9.666666666666666,AFC_WEST,AFC_WEST,True,True,18,False,True,False,False,0.375,0.2857142857142857,0.0892857142857143,True,2023,16,KC,14,1,19.375,22.2,-1.0,2023,16,LV,20,0,21.625,19.0,-1.0
1345,2023,16,2023-12-25 21:30:00+00:00,Lincoln Financial Field,,,,PHI,33,11-4,0.0,NYG,25,5-10,0.0,28.0,16.0,12.0,0.0,8-15,2-2,74.0,465.0,6.3,11.0,295.0,24/38,7.6,1.0,1-6,170.0,35.0,4.9,2-5,9-65,2.0,1.0,0.0,34:38,-13.5,41.5,,,,,,,,,,,2023_16,9,5,2,4.555555555555555,6,8,True,False,False,8,23.8,21.4,1,22.6,19.0,14.0,1.6666666666666667,24.0,1.0,-10.0,NFC_EAST,NFC_EAST,True,True,21,True,False,False,False,0.2857142857142857,0.4444444444444444,-0.15873015873015872,False,2023,16,PHI,33,1,25.75,26.133333333333333,2.0,2023,16,NYG,25,0,16.125,14.266666666666667,1.0
1346,2023,16,2023-12-26 01:15:00+00:00,Levi's Stadium,,,,SF,19,11-4,0.0,BAL,33,12-3,0.0,21.0,14.0,5.0,2.0,6-14,1-3,68.0,429.0,6.3,11.0,308.0,26/46,6.2,5.0,4-28,121.0,18.0,6.7,2-4,10-102,5.0,0.0,0.0,28:46,-6.5,47.5,,,,,,,,,,,2023_16,1,0,1,3.0,8,7,True,False,False,-14,22.2,24.8,0,23.5,28.0,-9.0,0.6666666666666666,7.0,26.0,11.666666666666666,NFC_WEST,AFC_NORTH,False,False,1,False,False,True,False,0.42857142857142855,0.375,0.05357142857142855,True,2023,16,SF,19,1,30.375,29.6,-1.0,2023,16,BAL,33,0,30.75,27.8,1.0
1347,2023,17,2023-12-29 01:15:00+00:00,Huntington Bank Field,,,,CLE,37,11-5,0.0,NYJ,20,6-10,0.0,20.0,9.0,9.0,2.0,5-10,0-1,58.0,428.0,7.4,12.0,301.0,19/29,10.0,1.0,1-8,127.0,28.0,4.5,3-5,4-26,3.0,2.0,1.0,28:09,-6.5,33.5,,,,,,,,,,,2023_17,3,0,1,-4.666666666666667,4,4,True,False,False,17,25.2,24.8,1,25.0,20.0,17.0,8.0,30.0,-10.0,-17.333333333333332,AFC_NORTH,AFC_EAST,False,True,1,False,False,True,False,0.5555555555555556,0.5714285714285714,-0.015873015873015817,False,2023,17,CLE,37,1,25.125,23.875,2.0,2023,17,NYJ,20,0,14.875,15.6875,-1.0
1348,2023,17,2023-12-31 01:15:00+00:00,AT&T Stadium,,,,DAL,20,11-5,0.0,DET,19,11-5,0.0,17.0,12.0,4.0,1.0,7-14,0-0,62.0,384.0,6.2,12.0,323.0,26/38,7.9,1.0,3-22,61.0,21.0,2.9,1-2,5-34,2.0,1.0,0.0,29:24,-4.5,52.5,,,,,,,,,,,2023_17,2,1,0,5.0,6,6,True,False,False,1,24.6,23.4,1,24.0,33.0,-13.0,-8.333333333333334,24.0,-5.0,-6.0,NFC_EAST,NFC_NORTH,False,True,1,False,False,True,True,0.5,0.3333333333333333,0.16666666666666669,True,2023,17,DAL,20,1,31.375,29.4375,-1.0,2023,17,DET,19,0,28.875,26.9375,-2.0
1349,2023,17,2023-12-31 18:00:00+00:00,Highmark Stadium,,,,BUF,27,10-6,0.0,NE,21,4-12,0.0,19.0,8.0,10.0,1.0,7-15,0-0,68.0,281.0,4.1,12.0,154.0,15/30,5.0,1.0,1-15,127.0,37.0,3.4,2-5,4-32,1.0,0.0,1.0,32:52,-15.5,40.5,,,,,,,,,,,2023_17,10,3,2,-0.9,7,6,True,False,False,6,27.2,23.6,1,25.4,31.0,-4.0,1.6666666666666667,23.0,-2.0,5.666666666666667,AFC_EAST,AFC_EAST,True,True,18,False,True,False,True,0.3333333333333333,0.375,-0.041666666666666685,False,2023,17,BUF,27,1,26.0,26.875,1.0,2023,17,NE,21,0,14.375,14.5625,-1.0
1350,2023,17,2023-12-31 18:00:00+00:00,Soldier Field,,,,CHI,37,7-9,0.0,ATL,17,7-9,0.0,22.0,12.0,10.0,0.0,6-16,1-2,72.0,432.0,6.0,13.0,240.0,20/32,6.9,0.0,3-28,192.0,37.0,5.2,4-5,5-55,0.0,0.0,0.0,37:14,-2.5,39.5,,,,,,,,,,,2023_17,2,0,1,-0.5,6,7,True,False,False,20,28.0,22.0,1,25.0,27.0,10.0,7.0,9.0,8.0,-1.6666666666666667,NFC_NORTH,NFC_SOUTH,False,True,18,False,True,False,True,0.5,0.5,0.0,False,2023,17,CHI,37,1,22.5,21.9375,2.0,2023,17,ATL,17,0,20.75,19.0,-1.0
1351,2023,17,2023-12-31 18:00:00+00:00,Lucas Oil Stadium,,,,IND,23,9-7,0.0,LV,20,7-9,0.0,16.0,7.0,8.0,1.0,6-13,1-1,53.0,349.0,6.6,10.0,215.0,15/23,9.0,0.0,1-9,134.0,29.0,4.6,1-3,5-52,0.0,0.0,0.0,26:16,-3.5,42.5,,,,,,,,,,,2023_17,3,0,0,-8.333333333333334,7,6,True,False,False,3,28.8,19.4,1,24.1,30.0,-7.0,-1.3333333333333333,14.0,6.0,-2.3333333333333335,AFC_SOUTH,AFC_WEST,False,True,18,False,True,False,True,0.5,0.375,0.125,True,2023,17,IND,23,1,21.5,23.5625,1.0,2023,17,LV,20,0,22.375,19.0625,-2.0
1352,2023,17,2023-12-31 18:00:00+00:00,MetLife Stadium,,,,NYG,25,5-11,0.0,LAR,26,9-7,0.0,17.0,8.0,7.0,2.0,5-16,1-3,67.0,389.0,5.8,13.0,284.0,27/41,6.0,1.0,6-35,105.0,20.0,5.3,0-2,7-65,1.0,0.0,1.0,29:49,6.5,42.5,,,,,,,,,,,2023_17,2,0,1,-9.5,5,9,True,False,False,-1,26.4,20.6,0,23.5,24.0,1.0,5.0,37.0,-11.0,7.666666666666667,NFC_EAST,NFC_WEST,False,True,18,False,True,False,True,0.42857142857142855,0.375,0.05357142857142855,True,2023,17,NYG,25,1,18.0,14.9375,-1.0,2023,17,LAR,26,0,26.0,23.9375,-1.0
1353,2023,17,2023-12-31 18:00:00+00:00,Lincoln Financial Field,,,,PHI,31,11-5,0.0,ARI,35,4-12,0.0,17.0,11.0,5.0,1.0,4-9,1-1,47.0,275.0,5.9,7.0,184.0,19/24,7.7,1.0,0-0,91.0,23.0,4.0,2-2,4-49,1.0,0.0,1.0,20:21,-12.5,47.5,,,,,,,,,,,2023_17,2,0,1,2.0,5,6,True,False,False,-4,28.6,23.8,0,26.200000000000003,33.0,-2.0,-2.0,27.0,8.0,5.666666666666667,NFC_EAST,NFC_WEST,False,True,18,False,True,False,True,0.25,0.3333333333333333,-0.08333333333333331,False,2023,17,PHI,31,1,24.875,26.4375,-1.0,2023,17,ARI,35,0,19.875,19.375,1.0
1354,2023,17,2023-12-31 18:00:00+00:00,Raymond James Stadium,,,,TB,13,8-8,0.0,NO,23,8-8,0.0,13.0,10.0,1.0,2.0,2-8,1-1,50.0,349.0,7.0,12.0,292.0,22/33,8.3,2.0,2-17,57.0,15.0,3.8,0-0,5-38,4.0,2.0,0.0,23:22,-2.5,42.5,,,,,,,,,,,2023_17,10,1,3,-7.0,6,9,True,False,False,-10,25.8,24.2,0,25.0,30.0,-17.0,-2.3333333333333335,30.0,-7.0,-7.0,NFC_SOUTH,NFC_SOUTH,True,True,18,False,True,False,True,0.375,0.4444444444444444,-0.06944444444444442,False,2023,17,TB,13,1,22.625,21.1875,-2.0,2023,17,NO,23,0,22.875,22.125,1.0
1355,2023,17,2023-12-31 18:00:00+00:00,Northwest Stadium,,,,WSH,10,4-12,0.0,SF,27,12-4,0.0,12.0,6.0,5.0,1.0,3-9,0-1,43.0,225.0,5.2,9.0,163.0,17/28,5.6,2.0,1-6,62.0,14.0,4.4,1-2,5-40,2.0,0.0,0.0,21:47,14.5,49.5,,,,,,,,,,,2023_17,3,0,1,0.0,7,5,True,False,False,-17,20.4,26.2,0,23.299999999999997,15.0,-5.0,-7.0,29.0,-2.0,17.666666666666668,,NFC_WEST,False,False,18,False,True,False,True,0.42857142857142855,0.5555555555555556,-0.12698412698412703,False,2023,17,WSH,10,1,18.5,19.9375,-1.0,2023,17,SF,27,0,31.625,29.4375,1.0
1356,2023,17,2023-12-31 18:00:00+00:00,EverBank Stadium,,,,JAX,26,9-7,0.0,CAR,0,2-14,0.0,16.0,9.0,6.0,1.0,7-16,1-1,62.0,317.0,5.1,11.0,162.0,17/24,6.0,0.0,3-16,155.0,35.0,4.4,1-5,1-15,0.0,0.0,0.0,33:29,-3.5,37.5,,,,,,,,,,,2023_17,1,0,1,7.0,6,7,True,False,False,26,21.0,22.2,1,21.6,7.0,19.0,-2.6666666666666665,28.0,-28.0,-14.0,AFC_SOUTH,NFC_SOUTH,False,False,18,False,True,False,True,0.4444444444444444,0.5555555555555556,-0.11111111111111116,False,2023,17,JAX,26,1,20.5,22.3125,2.0,2023,17,CAR,0,0,12.0,14.75,-1.0
1357,2023,17,2023-12-31 18:00:00+00:00,M&T Bank Stadium,,,,BAL,56,13-3,0.0,MIA,19,11-5,0.0,24.0,15.0,8.0,1.0,4-7,1-1,55.0,491.0,8.9,13.0,331.0,19/22,14.4,0.0,1-9,160.0,32.0,5.0,5-5,7-45,1.0,1.0,0.0,30:23,-3.5,47.5,,,,,,,,,,,2023_17,3,0,1,-13.666666666666666,5,6,True,False,False,37,27.2,20.8,1,24.0,37.0,19.0,8.333333333333334,15.0,4.0,16.333333333333332,AFC_NORTH,AFC_EAST,False,True,18,False,True,False,True,0.5,0.25,0.25,True,2023,17,BAL,56,1,33.875,29.5625,2.0,2023,17,MIA,19,0,26.375,30.125,-2.0
1358,2023,17,2023-12-31 18:00:00+00:00,NRG Stadium,,,,HOU,26,9-7,0.0,TEN,3,5-11,0.0,20.0,12.0,7.0,1.0,3-11,0-0,61.0,312.0,5.1,8.0,201.0,24/32,6.1,0.0,1-12,111.0,28.0,4.0,1-3,1-6,0.0,0.0,1.0,33:11,-5.5,43.5,,,,,,,,,,,2023_17,9,0,1,-5.333333333333333,7,7,True,False,False,23,26.2,14.4,1,20.3,22.0,4.0,1.6666666666666667,27.0,-24.0,-12.0,AFC_SOUTH,AFC_SOUTH,True,True,18,False,True,False,True,0.4444444444444444,0.5,-0.05555555555555558,False,2023,17,HOU,26,1,20.875,22.125,3.0,2023,17,TEN,3,0,16.125,17.3125,-1.0
1359,2023,17,2023-12-31 21:05:00+00:00,Lumen Field,,,,SEA,23,8-8,0.0,PIT,30,9-7,0.0,17.0,13.0,4.0,0.0,3-9,0-0,49.0,369.0,7.5,9.0,281.0,23/33,8.3,0.0,1-9,88.0,15.0,5.9,2-3,4-25,1.0,1.0,0.0,22:27,-4.5,40.5,,,,,,,,,,,2023_17,2,0,1,0.5,7,7,True,False,False,-7,28.2,15.8,0,22.0,20.0,3.0,-2.0,30.0,0.0,2.0,NFC_WEST,AFC_NORTH,False,False,21,True,False,False,True,0.25,0.42857142857142855,-0.17857142857142855,False,2023,17,SEA,23,1,21.5,21.4375,1.0,2023,17,PIT,30,0,19.25,17.9375,-1.0
1360,2023,17,2023-12-31 21:25:00+00:00,GEHA Field at Arrowhead Stadium,,,,KC,25,10-6,0.0,CIN,17,8-8,0.0,15.0,10.0,4.0,1.0,3-12,1-1,53.0,373.0,7.0,10.0,241.0,21/29,7.8,0.0,2-4,132.0,22.0,6.0,1-3,3-39,1.0,1.0,0.0,25:43,-7.5,45.5,,,,,,,,,,,2023_17,4,1,2,1.5,6,7,True,False,False,8,31.2,13.8,1,22.5,14.0,11.0,2.6666666666666665,34.0,-17.0,-12.333333333333334,AFC_WEST,AFC_NORTH,False,True,21,True,False,False,True,0.4444444444444444,0.375,0.06944444444444442,True,2023,17,KC,25,1,21.375,22.375,1.0,2023,17,CIN,17,0,22.5,20.9375,1.0
1361,2023,17,2023-12-31 21:25:00+00:00,Empower Field at Mile High,,,,DEN,16,8-8,0.0,LAC,9,5-11,0.0,16.0,7.0,8.0,1.0,7-17,1-1,67.0,313.0,4.7,11.0,212.0,20/32,6.2,0.0,2-12,101.0,33.0,3.1,0-2,7-49,0.0,0.0,0.0,33:46,-3.5,38.5,,,,,,,,,,,2023_17,9,4,3,2.7777777777777777,6,7,True,False,False,7,29.2,15.6,1,22.4,23.0,-7.0,-1.6666666666666667,63.0,-54.0,-16.666666666666668,AFC_WEST,AFC_WEST,True,True,21,True,False,False,True,0.4444444444444444,0.375,0.06944444444444442,True,2023,17,DEN,16,1,21.375,21.4375,-1.0,2023,17,LAC,9,0,16.625,20.875,-1.0
1362,2023,17,2024-01-01 01:20:00+00:00,U.S. Bank Stadium,,,,MIN,10,7-9,0.0,GB,33,8-8,0.0,13.0,10.0,1.0,2.0,3-10,0-2,52.0,211.0,4.1,11.0,144.0,18/32,4.0,1.0,4-36,67.0,16.0,4.2,1-3,6-27,2.0,1.0,0.0,22:28,0.5,42.5,,,,,,,,,,,2023_17,9,2,3,3.6666666666666665,7,7,True,False,False,-23,20.0,18.4,0,19.2,24.0,-14.0,-5.666666666666667,30.0,3.0,4.0,NFC_NORTH,NFC_NORTH,True,True,1,False,False,True,False,0.25,0.4444444444444444,-0.19444444444444442,False,2023,17,MIN,10,1,18.625,20.25,-2.0,2023,17,GB,33,0,25.75,22.875,-1.0
1363,2023,18,2024-01-06 21:30:00+00:00,M&T Bank Stadium,,,,BAL,10,13-4,0.0,PIT,17,10-7,0.0,13.0,9.0,4.0,0.0,4-13,1-1,57.0,224.0,3.9,12.0,118.0,15/28,3.7,0.0,4-28,106.0,25.0,4.2,0-1,3-26,2.0,2.0,0.0,25:06,3.5,34.5,,,,,,,,,,,2023_18,9,1,3,1.7777777777777777,6,6,True,False,False,-7,16.8,21.2,0,19.0,56.0,-46.0,-8.0,23.0,-6.0,-1.0,AFC_NORTH,AFC_NORTH,True,True,21,True,False,False,True,0.4444444444444444,0.375,0.06944444444444442,True,2023,18,BAL,10,1,30.5,28.41176470588235,-1.0,2023,18,PIT,17,0,18.5,17.88235294117647,-2.0
1364,2023,18,2024-01-07 01:15:00+00:00,Lucas Oil Stadium,,,,IND,19,9-8,0.0,HOU,23,10-7,0.0,21.0,6.0,11.0,4.0,1-11,0-1,62.0,360.0,5.8,12.0,133.0,13/24,5.3,0.0,1-8,227.0,37.0,6.1,0-3,3-14,1.0,1.0,0.0,30:42,1.5,47.5,,,,,,,,,,,2023_18,9,3,1,-0.4444444444444444,6,6,True,False,False,-4,16.0,19.8,0,17.9,23.0,-4.0,-2.6666666666666665,16.0,7.0,-8.333333333333334,AFC_SOUTH,AFC_SOUTH,True,True,1,False,False,True,True,0.4444444444444444,0.25,0.19444444444444442,True,2023,18,IND,19,1,20.5,23.294117647058822,-1.0,2023,18,HOU,23,0,20.0,22.176470588235293,-1.0
1365,2023,18,2024-01-07 18:00:00+00:00,Paycor Stadium,,,,CIN,31,9-8,0.0,CLE,14,11-6,0.0,22.0,10.0,10.0,2.0,3-12,0-0,61.0,328.0,5.4,12.0,145.0,21/28,4.7,1.0,3-31,183.0,30.0,6.1,4-4,1-10,1.0,0.0,0.0,35:46,-7.5,37.5,,,,,,,,,,,2023_18,9,2,5,5.888888888888889,6,9,True,False,False,17,17.2,19.2,1,18.2,27.0,4.0,7.0,22.0,-8.0,-6.0,AFC_NORTH,AFC_NORTH,True,True,18,False,True,False,True,0.5555555555555556,0.375,0.18055555555555558,True,2023,18,CIN,31,1,23.0,21.529411764705884,2.0,2023,18,CLE,14,0,22.75,23.294117647058822,-1.0
1366,2023,18,2024-01-07 18:00:00+00:00,Ford Field,,,,DET,30,12-5,0.0,MIN,20,7-10,0.0,19.0,13.0,5.0,1.0,1-9,2-2,56.0,381.0,6.8,11.0,311.0,23/32,9.4,0.0,1-9,70.0,23.0,3.0,3-4,4-20,0.0,0.0,0.0,25:01,-3.5,47.5,,,,,,,,,,,2023_18,9,2,4,2.888888888888889,7,6,True,False,False,10,20.0,21.4,1,20.7,42.0,-12.0,-0.3333333333333333,27.0,-7.0,-0.3333333333333333,NFC_NORTH,NFC_NORTH,True,True,18,False,True,False,True,0.375,0.5555555555555556,-0.18055555555555558,False,2023,18,DET,30,1,27.5,27.11764705882353,1.0,2023,18,MIN,20,0,17.25,20.235294117647058,1.0
1367,2023,18,2024-01-07 18:00:00+00:00,Nissan Stadium,,,,TEN,28,6-11,0.0,JAX,20,9-8,0.0,19.0,10.0,8.0,1.0,6-11,0-1,55.0,327.0,5.9,10.0,152.0,17/27,5.2,1.0,2-16,175.0,26.0,6.7,3-3,5-29,1.0,0.0,0.0,27:43,3.5,41.5,,,,,,,,,,,2023_18,9,3,3,3.2222222222222223,7,7,True,False,False,8,23.6,18.8,1,21.200000000000003,17.0,11.0,0.0,30.0,-10.0,-7.666666666666667,AFC_SOUTH,AFC_SOUTH,True,True,18,False,True,False,True,0.4444444444444444,0.5,-0.05555555555555558,False,2023,18,TEN,28,1,18.875,17.941176470588236,1.0,2023,18,JAX,20,0,22.625,22.176470588235293,-1.0
1368,2023,18,2024-01-07 18:00:00+00:00,Gillette Stadium,,,,NE,3,4-13,0.0,NYJ,17,7-10,0.0,6.0,3.0,3.0,0.0,1-14,0-3,58.0,119.0,2.1,15.0,31.0,12/30,0.8,2.0,7-57,88.0,21.0,4.2,0-1,4-35,2.0,0.0,0.0,26:18,-2.5,28.5,,,,,,,,,,,2023_18,9,4,0,1.4444444444444444,7,9,True,False,False,-14,22.2,18.8,0,20.5,17.0,-14.0,-1.0,37.0,-20.0,-20.666666666666668,AFC_EAST,AFC_EAST,True,True,18,False,True,False,True,0.1111111111111111,0.5,-0.3888888888888889,False,2023,18,NE,3,1,12.625,13.882352941176471,-2.0,2023,18,NYJ,17,0,15.5,15.764705882352942,-2.0
1369,2023,18,2024-01-07 18:00:00+00:00,Caesars Superdome,,,,NO,48,9-8,0.0,ATL,17,7-10,0.0,27.0,13.0,12.0,2.0,3-10,1-1,66.0,400.0,6.1,12.0,246.0,22/28,7.9,0.0,3-18,154.0,35.0,4.4,4-6,3-15,0.0,0.0,0.0,33:50,-3.5,41.5,,,,,,,,,,,2023_18,9,2,1,-1.7777777777777777,7,7,True,False,False,31,28.0,17.6,1,22.8,24.0,24.0,6.666666666666667,37.0,-20.0,-4.333333333333333,NFC_SOUTH,NFC_SOUTH,True,True,18,False,True,False,True,0.5,0.5555555555555556,-0.05555555555555558,False,2023,18,NO,48,1,25.875,23.647058823529413,2.0,2023,18,ATL,17,0,19.375,18.88235294117647,-2.0
1370,2023,18,2024-01-07 18:00:00+00:00,Bank of America Stadium,,,,CAR,0,2-15,0.0,TB,9,9-8,0.0,11.0,2.0,8.0,1.0,2-12,2-2,50.0,199.0,4.0,9.0,68.0,11/18,3.2,0.0,3-26,131.0,29.0,4.5,0-0,3-20,2.0,2.0,0.0,28:36,5.5,36.5,,,,,,,,,,,2023_18,9,1,4,-0.1111111111111111,7,7,True,False,False,-9,21.8,16.6,0,19.200000000000003,30.0,-30.0,-3.3333333333333335,20.0,-11.0,0.0,NFC_SOUTH,NFC_SOUTH,True,True,18,False,True,False,True,0.25,0.3333333333333333,-0.08333333333333331,False,2023,18,CAR,0,1,10.375,13.882352941176471,-2.0,2023,18,TB,9,0,21.25,20.470588235294116,-3.0
1371,2023,18,2024-01-07 21:25:00+00:00,Northwest Stadium,,,,WSH,10,4-13,0.0,DAL,38,12-5,0.0,12.0,9.0,3.0,0.0,2-10,3-4,49.0,180.0,3.7,10.0,130.0,20/28,4.1,2.0,4-27,50.0,17.0,2.9,1-2,4-39,3.0,1.0,0.0,26:05,13.5,46.5,,,,,,,,,,,2023_18,9,2,4,13.666666666666666,7,7,True,False,False,-28,17.8,20.2,0,19.0,10.0,0.0,-3.0,22.0,16.0,1.6666666666666667,,NFC_EAST,False,False,21,True,False,False,True,0.375,0.4444444444444444,-0.06944444444444442,False,2023,18,WSH,10,1,17.25,19.352941176470587,-2.0,2023,18,DAL,38,0,30.0,29.941176470588236,1.0
1372,2023,18,2024-01-07 21:25:00+00:00,Levi's Stadium,,,,SF,20,12-5,0.0,LAR,21,10-7,0.0,20.0,10.0,9.0,1.0,5-10,1-1,58.0,300.0,5.2,8.0,175.0,16/26,6.0,0.0,3-14,125.0,29.0,4.3,3-3,5-78,1.0,1.0,0.0,29:00,-5.5,40.5,,,,,,,,,,,2023_18,10,4,1,0.7,7,7,True,False,False,-1,16.2,20.4,0,18.299999999999997,19.0,1.0,-2.3333333333333335,25.0,-4.0,0.6666666666666666,NFC_WEST,NFC_WEST,True,True,21,True,False,False,True,0.5,0.3333333333333333,0.16666666666666669,True,2023,18,SF,20,1,29.875,28.88235294117647,-1.0,2023,18,LAR,21,0,28.25,23.764705882352942,-2.0
1373,2023,18,2024-01-07 21:25:00+00:00,SoFi Stadium,,,,LAC,12,5-12,0.0,KC,13,11-6,0.0,22.0,12.0,8.0,2.0,7-19,2-3,80.0,353.0,4.4,11.0,235.0,28/47,4.7,0.0,3-23,118.0,30.0,3.9,0-3,1-5,1.0,1.0,0.0,32:55,-3.5,36.5,,,,,,,,,,,2023_18,9,0,3,-1.6666666666666667,7,7,True,False,False,-1,18.0,19.6,0,18.8,22.0,-10.0,0.6666666666666666,17.0,-4.0,-0.6666666666666666,AFC_WEST,AFC_WEST,True,True,21,True,False,False,True,0.4444444444444444,0.5,-0.05555555555555558,False,2023,18,LAC,12,1,13.375,20.352941176470587,1.0,2023,18,KC,13,0,20.375,21.823529411764707,-1.0
